36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:33 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200219
Launch Time (UT)                  : 07:46:02
Burst Pressure (hPa)              : 9.47
Integrated O3 to end of data (DU) : 189.42
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2633364
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33325
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.000
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  2604  172.90   13.425  -58.27    5.0    1.0341    0.0598   19.45  201.00    5.10   32.76    0.3100   -1.30570   36.51610 9000.000
  2606  172.65   13.434  -58.35    5.0    1.0341    0.0599   19.46  200.00    5.10   32.75    0.3100   -1.30560   36.51610 9000.000
  2608  172.39   13.444  -58.45    5.0    1.0341    0.0600   19.48  200.00    5.10   32.74    0.3100   -1.30560   36.51610 9000.000
  2610  172.15   13.453  -58.55    5.0    1.0341    0.0601   19.49  199.00    5.20   32.73    0.3100   -1.30550   36.51620 9000.000
  2612  171.89   13.462  -58.64    5.0    1.0340    0.0602   19.50  199.00    5.20   32.72    0.3100   -1.30530   36.51620 9000.000
  2614  171.63   13.472  -58.74    5.0    1.0340    0.0602   19.51  198.00    5.20   32.71    0.3100   -1.30520   36.51630 9000.000
  2616  171.39   13.480  -58.82    5.0    1.0340    0.0603   19.52  198.00    5.20   32.69    0.3100   -1.30520   36.51620 9000.000
  2618  171.16   13.489  -58.85    5.0    1.0339    0.0604   19.53  197.00    5.20   32.68    0.3100   -1.30510   36.51630 9000.000
  2620  170.90   13.498  -58.85    5.0    1.0339    0.0605   19.55  197.00    5.20   32.66    0.3100   -1.30500   36.51640 9000.000
  2622  170.65   13.507  -58.89    5.0    1.0339    0.0606   19.56  196.00    5.20   32.65    0.3100   -1.30490   36.51640 9000.000
  2624  170.43   13.516  -59.00    5.0    1.0338    0.0607   19.57  196.00    5.20   32.63    0.3100   -1.30480   36.51640 9000.000
  2626  170.19   13.524  -59.07    5.0    1.0338    0.0607   19.58  195.00    5.30   32.63    0.3100   -1.30470   36.51640 9000.000
  2628  169.95   13.533  -59.12    5.0    1.0338    0.0608   19.59  195.00    5.30   32.62    0.3100   -1.30460   36.51650 9000.000
  2630  169.70   13.542  -59.21    5.0    1.0337    0.0609   19.60  194.00    5.40   32.61    0.3100   -1.30450   36.51640 9000.000
  2632  169.45   13.552  -59.31    5.0    1.0337    0.0610   19.62  193.00    5.40   32.60    0.3100   -1.30450   36.51640 9000.000
  2634  169.21   13.561  -59.38    5.0    1.0337    0.0611   19.63  193.00    5.50   32.59    0.3100   -1.30430   36.51650 9000.000
  2636  168.98   13.569  -59.45    6.0    1.0337    0.0612   19.64  192.00    5.50   32.58    0.3100   -1.30420   36.51660 9000.000
  2638  168.74   13.578  -59.53    6.0    1.0337    0.0613   19.65  191.00    5.60   32.57    0.3100   -1.30420   36.51650 9000.000
  2640  168.50   13.587  -59.60    6.0    1.0336    0.0613   19.66  190.00    5.70   32.56    0.3100   -1.30410   36.51650 9000.000
  2642  168.26   13.596  -59.65    6.0    1.0336    0.0614   19.67  190.00    5.80   32.55    0.3100   -1.30390   36.51660 9000.000
  2644  168.04   13.604  -59.77    6.0    1.0336    0.0615   19.68  189.00    5.90   32.54    0.3100   -1.30380   36.51660 9000.000
  2646  167.79   13.613  -59.87    6.0    1.0336    0.0616   19.70  188.00    6.00   32.53    0.3100   -1.30380   36.51660 9000.000
  2648  167.54   13.623  -59.95    6.0    1.0336    0.0617   19.71  188.00    6.10   32.52    0.3100   -1.30360   36.51660 9000.000
  2650  167.30   13.632  -59.98    6.0    1.0335    0.0618   19.72  187.00    6.10   32.51    0.3100   -1.30350   36.51670 9000.000
  2652  167.07   13.640  -60.02    6.0    1.0335    0.0619   19.73  186.00    6.20   32.50    0.3100   -1.30340   36.51670 9000.000
  2654  166.83   13.649  -60.06    6.0    0.9937    0.0596   19.74  186.00    6.20   32.49    0.3000   -1.30330   36.51660 9000.000
  2656  166.60   13.658  -60.12    6.0    0.9937    0.0596   19.75  185.00    6.30   32.47    0.3000   -1.30320   36.51670 9000.000
  2658  166.36   13.667  -60.25    7.0    0.9937    0.0597   19.77  185.00    6.30   32.46    0.3000   -1.30300   36.51680 9000.000
  2660  166.12   13.676  -60.37    7.0    0.9936    0.0598   19.78  184.00    6.30   32.44    0.3000   -1.30300   36.51670 9000.000
  2662  165.89   13.684  -60.40    7.0    0.9936    0.0599   19.79  184.00    6.30   32.44    0.3000   -1.30280   36.51670 9000.000
  2664  165.66   13.693  -60.41    7.0    0.9936    0.0600   19.80  183.00    6.30   32.43    0.3000   -1.30270   36.51670 9000.000
  2666  165.41   13.702  -60.41    7.0    0.9936    0.0601   19.81  183.00    6.30   32.44    0.3000   -1.30260   36.51680 9000.000
  2668  165.18   13.711  -60.44    7.0    0.9936    0.0602   19.82  182.00    6.20   32.43    0.3000   -1.30250   36.51670 9000.000
  2670  164.95   13.720  -60.56    7.0    0.9936    0.0602   19.83  182.00    6.20   32.42    0.3000   -1.30240   36.51670 9000.000
  2672  164.71   13.729  -60.61    7.0    0.9936    0.0603   19.84  182.00    6.10   32.41    0.3000   -1.30230   36.51680 9000.000
  2674  164.47   13.738  -60.70    8.0    0.9935    0.0604   19.86  181.00    6.10   32.40    0.3000   -1.30220   36.51680 9000.000
  2676  164.24   13.747  -60.84    8.0    0.9935    0.0605   19.87  181.00    6.00   32.39    0.3000   -1.30200   36.51670 9000.000
  2678  164.03   13.754  -60.92    8.0    0.9935    0.0606   19.88  181.00    5.90   32.38    0.3000   -1.30190   36.51670 9000.000
  2680  163.80   13.763  -60.91    8.0    0.9935    0.0607   19.89  180.00    5.90   32.37    0.3000   -1.30180   36.51680 9000.000
  2682  163.58   13.771  -60.93    8.0    0.9934    0.0607   19.90  180.00    5.80   32.35    0.3000   -1.30170   36.51680 9000.000
  2684  163.36   13.780  -61.02    8.0    0.9934    0.0608   19.91  180.00    5.80   32.34    0.3000   -1.30160   36.51670 9000.000
  2686  163.12   13.789  -61.12    8.0    0.9934    0.0609   19.92  179.00    5.70   32.33    0.3000   -1.30150   36.51680 9000.000
  2688  162.88   13.798  -61.23    8.0    0.9934    0.0610   19.93  179.00    5.70   32.32    0.3000   -1.30140   36.51680 9000.000
  2690  162.66   13.807  -61.30    8.0    0.9933    0.0611   19.94  178.00    5.60   32.31    0.3000   -1.30130   36.51680 9000.000
  2692  162.43   13.815  -61.38    9.0    0.9933    0.0612   19.95  177.00    5.60   32.30    0.3000   -1.30120   36.51670 9000.000
  2694  162.19   13.825  -61.46    9.0    0.9933    0.0612   19.96  177.00    5.50   32.29    0.3000   -1.30110   36.51680 9000.000
  2696  161.96   13.833  -61.54    9.0    0.9933    0.0613   19.98  176.00    5.50   32.28    0.3000   -1.30100   36.51680 9000.000
  2698  161.72   13.842  -61.63    9.0    0.9535    0.0590   19.99  175.00    5.50   32.27    0.2900   -1.30090   36.51670 9000.000
  2700  161.50   13.851  -61.72    9.0    0.9535    0.0590   20.00  174.00    5.50   32.26    0.2900   -1.30080   36.51670 9000.000
  2702  161.28   13.859  -61.78    9.0    0.9535    0.0591   20.01  173.00    5.50   32.24    0.2900   -1.30070   36.51670 9000.000
  2704  161.04   13.868  -61.91    9.0    0.9535    0.0592   20.02  172.00    5.50   32.24    0.2900   -1.30060   36.51670 9000.000
  2706  160.80   13.878  -62.04    9.0    0.9535    0.0593   20.03  172.00    5.40   32.23    0.2900   -1.30050   36.51670 9000.000
  2708  160.56   13.887  -62.14    9.0    0.9534    0.0594   20.04  171.00    5.40   32.22    0.2900   -1.30040   36.51670 9000.000
  2710  160.31   13.897  -62.20    9.0    0.9534    0.0595   20.05  170.00    5.40   32.22    0.2900   -1.30030   36.51670 9000.000
  2712  160.07   13.906  -62.28    9.0    0.9534    0.0596   20.06  170.00    5.40   32.21    0.2900   -1.30020   36.51660 9000.000
  2714  159.85   13.914  -62.39    9.0    0.9534    0.0596   20.07  169.00    5.40   32.20    0.2900   -1.30010   36.51660 9000.000
  2716  159.64   13.922  -62.52    9.0    0.9534    0.0597   20.08  169.00    5.30   32.19    0.2900   -1.30000   36.51660 9000.000
  2718  159.43   13.931  -62.64   10.0    0.9533    0.0598   20.09  168.00    5.30   32.17    0.2900   -1.29990   36.51660 9000.000
  2720  159.19   13.940  -62.73   10.0    0.9533    0.0599   20.11  168.00    5.20   32.17    0.2900   -1.29980   36.51650 9000.000
  2722  158.95   13.949  -62.70   10.0    0.9533    0.0600   20.12  167.00    5.20   32.16    0.2900   -1.29970   36.51650 9000.000
  2724  158.73   13.958  -62.74   10.0    0.9533    0.0601   20.13  167.00    5.10   32.15    0.2900   -1.29960   36.51650 9000.000
  2726  158.52   13.966  -62.83   10.0    0.9533    0.0601   20.14  166.00    5.00   32.15    0.2900   -1.29950   36.51650 9000.000
  2728  158.30   13.974  -62.93   10.0    0.9533    0.0602   20.15  166.00    5.00   32.15    0.2900   -1.29940   36.51650 9000.000
  2730  158.09   13.983  -63.02   10.0    0.9533    0.0603   20.16  165.00    4.90   32.15    0.2900   -1.29940   36.51650 9000.000
  2732  157.88   13.991  -63.11   10.0    0.9533    0.0604   20.17  165.00    4.80   32.14    0.2900   -1.29930   36.51640 9000.000
  2734  157.67   13.999  -63.17   10.0    0.9532    0.0605   20.18  165.00    4.70   32.11    0.2900   -1.29930   36.51640 9000.000
  2736  157.46   14.007  -63.28   10.0    0.9532    0.0605   20.19  165.00    4.60   32.09    0.2900   -1.29920   36.51630 9000.000
  2738  157.23   14.016  -63.37   11.0    0.9531    0.0606   20.20  165.00    4.50   32.08    0.2900   -1.29910   36.51630 9000.000
  2740  157.04   14.023  -63.43   11.0    0.9531    0.0607   20.21  165.00    4.40   32.07    0.2900   -1.29900   36.51630 9000.000
  2742  156.84   14.031  -63.50   11.0    0.9531    0.0608   20.22  166.00    4.20   32.06    0.2900   -1.29890   36.51630 9000.000
  2744  156.64   14.039  -63.42   11.0    0.9531    0.0608   20.23  167.00    4.00   32.05    0.2900   -1.29880   36.51630 9000.000
  2746  156.42   14.048  -63.34   11.0    0.9531    0.0609   20.24  168.00    3.80   32.04    0.2900   -1.29870   36.51630 9000.000
  2748  156.21   14.056  -63.32   11.0    0.9531    0.0610   20.25  169.00    3.60   32.05    0.2900   -1.29870   36.51620 9000.000
  2750  156.00   14.064  -63.28   11.0    0.9531    0.0611   20.26  172.00    3.30   32.04    0.2900   -1.29860   36.51620 9000.000
  2752  155.78   14.073  -63.22   11.0    0.9530    0.0612   20.27  175.00    3.10   32.03    0.2900   -1.29850   36.51620 9000.000
  2754  155.56   14.082  -63.23   11.0    0.9530    0.0613   20.28  179.00    2.80   32.01    0.2900   -1.29850   36.51620 9000.000
  2756  155.33   14.091  -63.25   11.0    0.9530    0.0614   20.29  184.00    2.50   32.00    0.2900   -1.29850   36.51610 9000.000
  2758  155.10   14.100  -63.23   11.0    0.9529    0.0614   20.30  191.00    2.30   31.99    0.2900   -1.29840   36.51610 9000.000
  2760  154.88   14.108  -63.21   11.0    0.9529    0.0615   20.31  201.00    2.10   31.98    0.2900   -1.29840   36.51620 9000.000
  2762  154.67   14.117  -63.27   11.0    0.9529    0.0616   20.32  211.00    2.00   31.97    0.2900   -1.29840   36.51620 9000.000
  2764  154.45   14.126  -63.32   11.0    0.9529    0.0617   20.33  223.00    1.90   31.96    0.2900   -1.29830   36.51620 9000.000
  2766  154.22   14.135  -63.38   11.0    0.9529    0.0618   20.34  235.00    2.00   31.95    0.2900   -1.29830   36.51620 9000.000
  2768  153.95   14.146  -63.47   11.0    0.9529    0.0619   20.36  245.00    2.20   31.94    0.2900   -1.29830   36.51630 9000.000
  2770  153.65   14.158  -63.54   12.0    0.9528    0.0620   20.37  252.00    2.40   31.93    0.2900   -1.29830   36.51630 9000.000
  2772  153.34   14.170  -63.59   12.0    0.9528    0.0621   20.39  258.00    2.60   31.92    0.2900   -1.29820   36.51630 9000.000
  2774  153.03   14.182  -63.59   12.0    0.9528    0.0623   20.40  263.00    2.90   31.91    0.2900   -1.29820   36.51640 9000.000
  2776  152.78   14.192  -63.66   12.0    0.9925    0.0650   20.42  265.00    3.10   31.90    0.3000   -1.29830   36.51650 9000.000
  2778  152.53   14.202  -63.78   12.0    0.9925    0.0651   20.43  268.00    3.30   31.89    0.3000   -1.29830   36.51650 9000.000
  2780  152.27   14.213  -63.89   12.0    0.9925    0.0652   20.44  269.00    3.60   31.88    0.3000   -1.29830   36.51660 9000.000
  2782  152.02   14.223  -63.93   12.0    0.9924    0.0653   20.45  270.00    3.80   31.86    0.3000   -1.29830   36.51670 9000.000
  2784  151.72   14.235  -63.94   12.0    0.9924    0.0654   20.47  271.00    4.00   31.86    0.3000   -1.29840   36.51670 9000.000
  2786  151.37   14.249  -63.94   13.0    0.9924    0.0656   20.49  272.00    4.20   31.85    0.3000   -1.29840   36.51680 9000.000
  2788  151.03   14.263  -63.96   13.0    0.9924    0.0657   20.51  273.00    4.40   31.84    0.3000   -1.29830   36.51690 9000.000
  2790  150.68   14.277  -64.06   14.0    0.9923    0.0659   20.52  274.00    4.60   31.82    0.3000   -1.29830   36.51710 9000.000
  2792  150.44   14.287  -64.14   14.0    0.9923    0.0660   20.54  275.00    4.80   31.81    0.3000   -1.29830   36.51710 9000.000
  2794  150.25   14.295  -64.20   15.0    1.0319    0.0687   20.55  277.00    5.00   31.79    0.3100   -1.29820   36.51710 9000.000
  2796  150.04   14.303  -64.30   15.0    1.0319    0.0688   20.56  278.00    5.20   31.77    0.3100   -1.29830   36.51720 9000.000
  2798  149.82   14.312  -64.38   16.0    1.0319    0.0689   20.57  280.00    5.40   31.76    0.3100   -1.29830   36.51730 9000.000
  2800  149.60   14.321  -64.47   16.0    1.0715    0.0716   20.58  282.00    5.50   31.74    0.3200   -1.29830   36.51750 9000.000
  2802  149.38   14.330  -64.57   16.0    1.0715    0.0717   20.59  283.00    5.70   31.74    0.3200   -1.29830   36.51760 9000.000
  2804  149.14   14.340  -64.65   17.0    1.0715    0.0718   20.61  285.00    5.90   31.72    0.3200   -1.29840   36.51770 9000.000
  2806  148.92   14.349  -64.67   17.0    1.0714    0.0719   20.62  286.00    6.10   31.71    0.3200   -1.29850   36.51780 9000.000
  2808  148.72   14.357  -64.70   17.0    1.0714    0.0720   20.63  287.00    6.20   31.70    0.3200   -1.29850   36.51790 9000.000
  2810  148.52   14.365  -64.70   18.0    1.0714    0.0721   20.64  288.00    6.30   31.68    0.3200   -1.29850   36.51800 9000.000
  2812  148.31   14.374  -64.69   18.0    1.0714    0.0722   20.66  289.00    6.40   31.68    0.3200   -1.29860   36.51810 9000.000
  2814  148.10   14.383  -64.75   18.0    1.0713    0.0723   20.67  290.00    6.50   31.66    0.3200   -1.29860   36.51820 9000.000
  2816  147.89   14.391  -64.83   18.0    1.1109    0.0751   20.68  291.00    6.60   31.64    0.3300   -1.29860   36.51830 9000.000
  2818  147.69   14.399  -64.87   18.0    1.1109    0.0752   20.69  291.00    6.60   31.63    0.3300   -1.29870   36.51840 9000.000
  2820  147.49   14.408  -64.89   18.0    1.1109    0.0753   20.70  292.00    6.60   31.62    0.3300   -1.29880   36.51850 9000.000
  2822  147.29   14.416  -64.90   18.0    1.1109    0.0754   20.72  292.00    6.70   31.62    0.3300   -1.29880   36.51870 9000.000
  2824  147.09   14.424  -64.97   18.0    1.1108    0.0755   20.73  292.00    6.70   31.61    0.3300   -1.29880   36.51880 9000.000
  2826  146.89   14.433  -65.08   18.0    1.1108    0.0756   20.74  292.00    6.80   31.60    0.3300   -1.29890   36.51890 9000.000
  2828  146.69   14.441  -65.19   18.0    1.1108    0.0757   20.75  292.00    6.80   31.59    0.3300   -1.29900   36.51900 9000.000
  2830  146.48   14.450  -65.27   17.0    1.1108    0.0758   20.76  292.00    6.90   31.58    0.3300   -1.29900   36.51910 9000.000
  2832  146.28   14.458  -65.26   18.0    1.1107    0.0759   20.78  291.00    6.90   31.56    0.3300   -1.29900   36.51920 9000.000
  2834  146.10   14.465  -65.26   18.0    1.1107    0.0760   20.79  291.00    7.00   31.56    0.3300   -1.29910   36.51930 9000.000
  2836  145.93   14.472  -65.28   18.0    1.1106    0.0761   20.80  290.00    7.10   31.53    0.3300   -1.29920   36.51940 9000.000
  2838  145.73   14.481  -65.35   18.0    1.1106    0.0762   20.81  290.00    7.20   31.52    0.3300   -1.29910   36.51950 9000.000
  2840  145.53   14.489  -65.42   18.0    1.1106    0.0763   20.82  289.00    7.30   31.51    0.3300   -1.29920   36.51970 9000.000
  2842  145.34   14.497  -65.41   18.0    1.1105    0.0764   20.83  288.00    7.30   31.48    0.3300   -1.29930   36.51980 9000.000
  2844  145.14   14.505  -65.43   18.0    1.1105    0.0765   20.84  287.00    7.40   31.47    0.3300   -1.29930   36.51990 9000.000
  2846  144.95   14.514  -65.56   19.0    1.1104    0.0766   20.86  287.00    7.40   31.46    0.3300   -1.29930   36.52010 9000.000
  2848  144.76   14.521  -65.68   19.0    1.1104    0.0767   20.87  286.00    7.50   31.45    0.3300   -1.29930   36.52020 9000.000
  2850  144.56   14.530  -65.73   19.0    1.1104    0.0768   20.88  285.00    7.50   31.43    0.3300   -1.29940   36.52040 9000.000
  2852  144.37   14.538  -65.74   19.0    1.1500    0.0797   20.89  284.00    7.60   31.43    0.3400   -1.29940   36.52050 9000.000
  2854  144.19   14.545  -65.80   19.0    1.1500    0.0798   20.90  284.00    7.60   31.41    0.3400   -1.29940   36.52060 9000.000
  2856  144.01   14.553  -65.83   19.0    1.1499    0.0799   20.91  283.00    7.70   31.40    0.3400   -1.29950   36.52070 9000.000
  2858  143.83   14.561  -65.86   19.0    1.1499    0.0800   20.93  282.00    7.70   31.39    0.3400   -1.29960   36.52090 9000.000
  2860  143.65   14.568  -65.94   20.0    1.1499    0.0800   20.94  282.00    7.70   31.38    0.3400   -1.29950   36.52100 9000.000
  2862  143.46   14.576  -66.01   20.0    1.1499    0.0802   20.95  282.00    7.80   31.37    0.3400   -1.29950   36.52110 9000.000
  2864  143.26   14.585  -66.01   20.0    1.1498    0.0803   20.96  282.00    7.90   31.36    0.3400   -1.29960   36.52130 9000.000
  2866  143.07   14.593  -66.02   20.0    1.1498    0.0804   20.97  282.00    7.90   31.35    0.3400   -1.29970   36.52140 9000.000
  2868  142.87   14.601  -66.05   20.0    1.1497    0.0805   20.99  282.00    8.00   31.33    0.3400   -1.29960   36.52150 9000.000
  2870  142.67   14.610  -66.08   20.0    1.1497    0.0806   21.00  282.00    8.10   31.32    0.3400   -1.29960   36.52170 9000.000
  2872  142.47   14.618  -66.11   20.0    1.1496    0.0807   21.01  283.00    8.10   31.30    0.3400   -1.29970   36.52180 9000.000
  2874  142.28   14.626  -66.17   20.0    1.1497    0.0808   21.02  283.00    8.20   31.30    0.3400   -1.29970   36.52200 9000.000
  2876  142.09   14.634  -66.26   20.0    1.1496    0.0809   21.04  283.00    8.30   31.28    0.3400   -1.29970   36.52210 9000.000
  2878  141.90   14.642  -66.34   20.0    1.1496    0.0810   21.05  284.00    8.40   31.27    0.3400   -1.29980   36.52230 9000.000
  2880  141.70   14.651  -66.36   20.0    1.1496    0.0811   21.06  284.00    8.40   31.26    0.3400   -1.29990   36.52240 9000.000
  2882  141.51   14.659  -66.46   20.0    1.1495    0.0812   21.07  285.00    8.50   31.25    0.3400   -1.29990   36.52260 9000.000
  2884  141.32   14.667  -66.57   19.0    1.1495    0.0813   21.08  285.00    8.60   31.24    0.3400   -1.29990   36.52270 9000.000
  2886  141.14   14.675  -66.56   19.0    1.1495    0.0814   21.10  285.00    8.70   31.23    0.3400   -1.30000   36.52290 9000.000
  2888  140.95   14.683  -66.60   19.0    1.1494    0.0815   21.11  285.00    8.70   31.21    0.3400   -1.30000   36.52300 9000.000
  2890  140.76   14.691  -66.67   19.0    1.1494    0.0817   21.12  285.00    8.80   31.20    0.3400   -1.30000   36.52320 9000.000
  2892  140.56   14.700  -66.78   19.0    1.1493    0.0818   21.13  285.00    8.90   31.18    0.3400   -1.30000   36.52330 9000.000
  2894  140.36   14.708  -66.87   19.0    1.1492    0.0819   21.15  285.00    9.00   31.15    0.3400   -1.30010   36.52350 9000.000
  2896  140.16   14.717  -66.92   19.0    1.1492    0.0820   21.16  285.00    9.10   31.14    0.3400   -1.30020   36.52360 9000.000
  2898  139.97   14.725  -67.00   19.0    1.1492    0.0821   21.17  285.00    9.20   31.13    0.3400   -1.30020   36.52380 9000.000
  2900  139.79   14.733  -67.08   19.0    1.1095    0.0794   21.18  285.00    9.30   31.12    0.3300   -1.30020   36.52400 9000.000
  2902  139.61   14.741  -67.12   19.0    1.1095    0.0795   21.19  285.00    9.40   31.10    0.3300   -1.30030   36.52410 9000.000
  2904  139.42   14.749  -67.21   19.0    1.1094    0.0796   21.21  284.00    9.50   31.08    0.3300   -1.30040   36.52430 9000.000
  2906  139.23   14.757  -67.28   19.0    1.1094    0.0797   21.22  284.00    9.70   31.07    0.3300   -1.30030   36.52450 9000.000
  2908  139.05   14.765  -67.32   19.0    1.1093    0.0798   21.23  284.00    9.80   31.06    0.3300   -1.30040   36.52460 9000.000
  2910  138.86   14.773  -67.37   19.0    1.1093    0.0799   21.24  283.00   10.00   31.04    0.3300   -1.30050   36.52480 9000.000
  2912  138.67   14.781  -67.50   19.0    1.1093    0.0800   21.25  283.00   10.10   31.04    0.3300   -1.30060   36.52500 9000.000
  2914  138.47   14.790  -67.59   19.0    1.1092    0.0801   21.27  283.00   10.30   31.02    0.3300   -1.30050   36.52510 9000.000
  2916  138.28   14.798  -67.66   19.0    1.1092    0.0802   21.28  283.00   10.40   31.00    0.3300   -1.30060   36.52530 9000.000
  2918  138.12   14.805  -67.72   19.0    1.1091    0.0803   21.29  283.00   10.60   30.98    0.3300   -1.30070   36.52550 9000.000
  2920  137.95   14.813  -67.76   19.0    1.1091    0.0804   21.30  283.00   10.70   30.97    0.3300   -1.30070   36.52570 9000.000
  2922  137.75   14.821  -67.82   20.0    1.1091    0.0805   21.31  283.00   10.80   30.96    0.3300   -1.30070   36.52590 9000.000
  2924  137.54   14.831  -67.90   20.0    1.1090    0.0806   21.33  283.00   11.00   30.93    0.3300   -1.30070   36.52610 9000.000
  2926  137.35   14.839  -67.93   20.0    1.1090    0.0807   21.34  283.00   11.10   30.92    0.3300   -1.30080   36.52630 9000.000
  2928  137.17   14.847  -67.96   20.0    1.1089    0.0808   21.35  283.00   11.10   30.90    0.3300   -1.30080   36.52650 9000.000
  2930  136.98   14.855  -68.05   20.0    1.0693    0.0781   21.36  284.00   11.20   30.89    0.3200   -1.30080   36.52670 9000.000
  2932  136.78   14.864  -68.16   20.0    1.0693    0.0782   21.37  284.00   11.30   30.88    0.3200   -1.30090   36.52690 9000.000
  2934  136.60   14.872  -68.21   20.0    1.0692    0.0783   21.38  284.00   11.30   30.86    0.3200   -1.30100   36.52710 9000.000
  2936  136.41   14.880  -68.27   20.0    1.0691    0.0784   21.40  285.00   11.40   30.84    0.3200   -1.30100   36.52730 9000.000
  2938  136.19   14.890  -68.38   20.0    1.0691    0.0785   21.41  285.00   11.40   30.83    0.3200   -1.30110   36.52750 9000.000
  2940  135.98   14.899  -68.46   20.0    1.0691    0.0786   21.42  286.00   11.50   30.81    0.3200   -1.30120   36.52770 9000.000
  2942  135.77   14.908  -68.52   20.0    1.0690    0.0787   21.44  286.00   11.50   30.79    0.3200   -1.30120   36.52790 9000.000
  2944  135.57   14.917  -68.57   20.0    1.0690    0.0789   21.45  286.00   11.60   30.78    0.3200   -1.30120   36.52800 9000.000
  2946  135.35   14.927  -68.67   20.0    1.0690    0.0790   21.46  286.00   11.60   30.77    0.3200   -1.30130   36.52820 9000.000
  2948  135.14   14.936  -68.78   20.0    1.0689    0.0791   21.48  287.00   11.70   30.76    0.3200   -1.30140   36.52840 9000.000
  2950  134.96   14.944  -68.85   20.0    1.0689    0.0792   21.49  287.00   11.80   30.74    0.3200   -1.30150   36.52860 9000.000
  2952  134.77   14.953  -68.94   20.0    1.0293    0.0764   21.50  287.00   11.90   30.73    0.3100   -1.30150   36.52880 9000.000
  2954  134.58   14.961  -69.03   20.0    1.0292    0.0765   21.51  287.00   12.00   30.71    0.3100   -1.30160   36.52910 9000.000
  2956  134.39   14.969  -69.09   20.0    1.0292    0.0766   21.52  287.00   12.10   30.70    0.3100   -1.30170   36.52930 9000.000
  2958  134.21   14.977  -69.18   20.0    1.0291    0.0767   21.53  288.00   12.20   30.68    0.3100   -1.30170   36.52950 9000.000
  2960  134.03   14.986  -69.30   20.0    1.0291    0.0768   21.54  288.00   12.30   30.67    0.3100   -1.30170   36.52970 9000.000
  2962  133.84   14.994  -69.41   20.0    1.0291    0.0769   21.55  289.00   12.40   30.66    0.3100   -1.30180   36.52990 9000.000
  2964  133.65   15.002  -69.46   20.0    1.0291    0.0770   21.57  289.00   12.50   30.65    0.3100   -1.30190   36.53010 9000.000
  2966  133.46   15.011  -69.52   20.0    1.0290    0.0771   21.58  289.00   12.60   30.64    0.3100   -1.30200   36.53040 9000.000
  2968  133.27   15.019  -69.61   20.0    1.0290    0.0772   21.59  290.00   12.70   30.62    0.3100   -1.30200   36.53060 9000.000
  2970  133.09   15.027  -69.69   20.0    1.0289    0.0773   21.60  290.00   12.90   30.60    0.3100   -1.30210   36.53080 9000.000
  2972  132.90   15.036  -69.80   20.0    0.9893    0.0744   21.61  290.00   13.00   30.59    0.3000   -1.30220   36.53100 9000.000
  2974  132.71   15.045  -69.91   20.0    0.9894    0.0746   21.62  291.00   13.10   30.59    0.3000   -1.30230   36.53120 9000.000
  2976  132.52   15.053  -70.02   20.0    0.9893    0.0747   21.63  291.00   13.20   30.58    0.3000   -1.30240   36.53140 9000.000
  2978  132.33   15.061  -70.12   20.0    0.9894    0.0748   21.65  291.00   13.40   30.58    0.3000   -1.30240   36.53170 9000.000
  2980  132.14   15.070  -70.18   20.0    0.9892    0.0749   21.66  291.00   13.50   30.54    0.3000   -1.30250   36.53190 9000.000
  2982  131.96   15.078  -70.25   20.0    0.9892    0.0750   21.67  290.00   13.70   30.51    0.3000   -1.30260   36.53210 9000.000
  2984  131.76   15.087  -70.32   20.0    0.9891    0.0751   21.68  290.00   13.80   30.50    0.3000   -1.30270   36.53230 9000.000
  2986  131.56   15.096  -70.37   20.0    0.9891    0.0752   21.69  290.00   14.00   30.48    0.3000   -1.30280   36.53250 9000.000
  2988  131.37   15.105  -70.41   20.0    0.9891    0.0753   21.70  290.00   14.10   30.49    0.3000   -1.30290   36.53280 9000.000
  2990  131.18   15.113  -70.46   20.0    0.9891    0.0754   21.71  289.00   14.20   30.48    0.3000   -1.30290   36.53300 9000.000
