  3274   64.99   19.161  -59.53    1.0    6.6722    1.0300   33.65  208.00    6.10   21.06    1.8500 9000.00000 9000.00000 9000.000
  3276   64.90   19.170  -59.57    1.0    6.7092    1.0300   33.73  207.00    6.00   21.05    1.8600 9000.00000 9000.00000 9000.000
  3278   64.81   19.179  -59.59    1.0    6.6722    1.0300   33.80  205.00    5.90   21.05    1.8500 9000.00000 9000.00000 9000.000
  3280   64.71   19.188  -59.63    1.0    6.6721    1.0300   33.88  204.00    5.80   21.04    1.8500 9000.00000 9000.00000 9000.000
  3282   64.62   19.197  -59.71    1.0    6.6718    1.0300   33.96  202.00    5.70   21.02    1.8500 9000.00000 9000.00000 9000.000
  3284   64.53   19.206  -59.83    1.0    6.6717    1.0300   34.03  201.00    5.60   21.01    1.8500 9000.00000 9000.00000 9000.000
  3286   64.44   19.215  -59.87    1.0    6.6345    1.0300   34.10  200.00    5.50   21.00    1.8400 9000.00000 9000.00000 9000.000
  3288   64.36   19.222  -59.86    1.0    6.5973    1.0300   34.17  199.00    5.40   20.99    1.8300 9000.00000 9000.00000 9000.000
  3290   64.28   19.230  -59.91    1.0    6.5972    1.0300   34.23  198.00    5.30   20.98    1.8300 9000.00000 9000.00000 9000.000
  3292   64.20   19.238  -59.96    1.0    6.5971    1.0300   34.30  198.00    5.20   20.97    1.8300 9000.00000 9000.00000 9000.000
  3294   64.12   19.246  -59.93    1.0    6.5969    1.0300   34.36  199.00    5.00   20.96    1.8300 9000.00000 9000.00000 9000.000
  3296   64.03   19.254  -59.90    1.0    6.5968    1.0300   34.44  199.00    4.90   20.95    1.8300 9000.00000 9000.00000 9000.000
  3298   63.94   19.263  -59.96    1.0    6.5969    1.0300   34.51  201.00    4.70   20.95    1.8300 9000.00000 9000.00000 9000.000
  3300   63.84   19.273  -60.04    1.0    6.5968    1.0300   34.59  203.00    4.60   20.94    1.8300 9000.00000 9000.00000 9000.000
  3302   63.75   19.282  -60.09    1.0    6.5967    1.0300   34.66  205.00    4.50   20.93    1.8300 9000.00000 9000.00000 9000.000
  3304   63.66   19.291  -59.90    1.0    6.5596    1.0300   34.74  208.00    4.40   20.92    1.8200 9000.00000 9000.00000 9000.000
  3306   63.59   19.297  -59.80    1.0    6.5594    1.0300   34.79  211.00    4.30   20.91    1.8200 9000.00000 9000.00000 9000.000
  3308   63.51   19.305  -59.80    1.0    6.5593    1.0300   34.86  215.00    4.30   20.90    1.8200 9000.00000 9000.00000 9000.000
  3310   63.42   19.314  -59.84    1.0    6.5222    1.0300   34.93  219.00    4.30   20.89    1.8100 9000.00000 9000.00000 9000.000
  3312   63.33   19.323  -59.87    1.0    6.5220    1.0300   35.01  223.00    4.30   20.88    1.8100 9000.00000 9000.00000 9000.000
  3314   63.24   19.332  -59.82    1.0    6.5590    1.0400   35.08  227.00    4.50   20.87    1.8200 9000.00000 9000.00000 9000.000
  3316   63.15   19.341  -59.82    1.0    6.5591    1.0400   35.15  230.00    4.60   20.87    1.8200 9000.00000 9000.00000 9000.000
  3318   63.06   19.350  -59.85    1.0    6.5961    1.0500   35.23  233.00    4.80   20.86    1.8300 9000.00000 9000.00000 9000.000
  3320   62.96   19.360  -59.91    1.0    6.5958    1.0500   35.31  235.00    5.00   20.84    1.8300 9000.00000 9000.00000 9000.000
  3322   62.87   19.368  -59.96    1.0    6.5956    1.0500   35.38  237.00    5.30   20.83    1.8300 9000.00000 9000.00000 9000.000
  3324   62.80   19.375  -59.97    1.0    6.6326    1.0600   35.44  238.00    5.50   20.82    1.8400 9000.00000 9000.00000 9000.000
  3326   62.71   19.384  -59.96    1.0    6.6325    1.0600   35.52  239.00    5.80   20.81    1.8400 9000.00000 9000.00000 9000.000
  3328   62.62   19.393  -59.91    1.0    6.6324    1.0600   35.59  240.00    6.10   20.80    1.8400 9000.00000 9000.00000 9000.000
  3330   62.54   19.401  -59.92    1.0    6.6322    1.0600   35.66  241.00    6.40   20.79    1.8400 9000.00000 9000.00000 9000.000
  3332   62.45   19.410  -59.96    1.0    6.6321    1.0600   35.73  241.00    6.60   20.78    1.8400 9000.00000 9000.00000 9000.000
  3334   62.36   19.419  -59.99    1.0    6.6320    1.0600   35.81  242.00    6.90   20.77    1.8400 9000.00000 9000.00000 9000.000
  3336   62.27   19.428  -60.02    1.0    6.6319    1.0700   35.89  242.00    7.20   20.76    1.8400 9000.00000 9000.00000 9000.000
  3338   62.18   19.437  -60.03    1.0    6.5950    1.0600   35.96  242.00    7.40   20.76    1.8300 9000.00000 9000.00000 9000.000
  3340   62.09   19.446  -60.02    1.0    6.5949    1.0600   36.04  242.00    7.60   20.75    1.8300 9000.00000 9000.00000 9000.000
  3342   62.00   19.455  -60.06    1.0    6.6321    1.0700   36.11  243.00    7.80   20.75    1.8400 9000.00000 9000.00000 9000.000
  3344   61.92   19.463  -60.13    1.0    6.6688    1.0800   36.18  243.00    8.00   20.73    1.8500 9000.00000 9000.00000 9000.000
  3346   61.83   19.472  -60.22    1.0    6.6687    1.0800   36.26  243.00    8.20   20.72    1.8500 9000.00000 9000.00000 9000.000
  3348   61.75   19.481  -60.29    1.0    6.7058    1.0900   36.33  243.00    8.30   20.72    1.8600 9000.00000 9000.00000 9000.000
  3350   61.66   19.490  -60.34    1.0    6.7057    1.0900   36.40  244.00    8.50   20.71    1.8600 9000.00000 9000.00000 9000.000
  3352   61.57   19.499  -60.40    1.0    6.7058    1.0900   36.48  244.00    8.60   20.71    1.8600 9000.00000 9000.00000 9000.000
  3354   61.49   19.507  -60.48    1.0    6.7055    1.0900   36.55  244.00    8.80   20.69    1.8600 9000.00000 9000.00000 9000.000
  3356   61.39   19.517  -60.59    1.0    6.7425    1.1000   36.64  245.00    8.90   20.68    1.8700 9000.00000 9000.00000 9000.000
  3358   61.30   19.526  -60.72    1.0    6.7424    1.1000   36.71  246.00    9.10   20.67    1.8700 9000.00000 9000.00000 9000.000
  3360   61.20   19.536  -60.81    1.0    6.7423    1.1000   36.80  246.00    9.30   20.66    1.8700 9000.00000 9000.00000 9000.000
  3362   61.11   19.545  -60.83    1.0    6.7422    1.1000   36.88  247.00    9.50   20.65    1.8700 9000.00000 9000.00000 9000.000
  3364   61.02   19.555  -60.87    1.0    6.7791    1.1100   36.96  248.00    9.70   20.64    1.8800 9000.00000 9000.00000 9000.000
  3366   60.92   19.565  -60.92    1.0    6.7422    1.1100   37.04  249.00    9.90   20.64    1.8700 9000.00000 9000.00000 9000.000
  3368   60.84   19.573  -60.97    1.0    6.7419    1.1100   37.11  250.00   10.10   20.62    1.8700 9000.00000 9000.00000 9000.000
  3370   60.75   19.582  -61.06    1.0    6.7418    1.1100   37.19  251.00   10.30   20.61    1.8700 9000.00000 9000.00000 9000.000
  3372   60.65   19.592  -61.17    2.0    6.7417    1.1100   37.28  252.00   10.50   20.60    1.8700 9000.00000 9000.00000 9000.000
  3374   60.54   19.604  -61.28    2.0    6.7416    1.1100   37.38  253.00   10.70   20.59    1.8700 9000.00000 9000.00000 9000.000
  3376   60.46   19.612  -61.32    1.0    6.7415    1.1200   37.45  254.00   10.90   20.58    1.8700 9000.00000 9000.00000 9000.000
  3378   60.40   19.618  -61.34    1.0    6.7416    1.1200   37.50  254.00   11.10   20.58    1.8700 9000.00000 9000.00000 9000.000
  3380   60.31   19.627  -61.38    1.0    6.7042    1.1100   37.58  255.00   11.20   20.56    1.8600 9000.00000 9000.00000 9000.000
  3382   60.22   19.636  -61.37    1.0    6.7043    1.1100   37.66  257.00   11.30   20.56    1.8600 9000.00000 9000.00000 9000.000
  3384   60.14   19.645  -61.27    1.0    6.7413    1.1200   37.73  258.00   11.40   20.55    1.8700 9000.00000 9000.00000 9000.000
  3386   60.06   19.653  -61.29    1.0    6.7041    1.1200   37.80  259.00   11.50   20.54    1.8600 9000.00000 9000.00000 9000.000
  3388   59.96   19.663  -61.34    1.0    6.7042    1.1200   37.89  260.00   11.50   20.54    1.8600 9000.00000 9000.00000 9000.000
  3390   59.86   19.674  -61.40    1.0    6.7042    1.1200   37.98  261.00   11.50   20.53    1.8600 9000.00000 9000.00000 9000.000
  3392   59.79   19.681  -61.41    1.0    6.7040    1.1200   38.04  263.00   11.50   20.52    1.8600 9000.00000 9000.00000 9000.000
  3394   59.71   19.689  -61.42    1.0    6.7042    1.1200   38.11  264.00   11.40   20.52    1.8600 9000.00000 9000.00000 9000.000
  3396   59.63   19.698  -61.38    1.0    6.7040    1.1200   38.18  265.00   11.40   20.51    1.8600 9000.00000 9000.00000 9000.000
  3398   59.54   19.707  -61.34    1.0    6.7410    1.1300   38.26  267.00   11.30   20.50    1.8700 9000.00000 9000.00000 9000.000
  3400   59.46   19.715  -61.19    1.0    6.7411    1.1300   38.33  268.00   11.20   20.50    1.8700 9000.00000 9000.00000 9000.000
  3402   59.37   19.725  -61.03    1.0    6.7408    1.1400   38.41  269.00   11.00   20.48    1.8700 9000.00000 9000.00000 9000.000
  3404   59.29   19.733  -60.97    1.0    6.7407    1.1400   38.49  271.00   10.90   20.47    1.8700 9000.00000 9000.00000 9000.000
  3406   59.20   19.742  -60.88    1.0    6.7778    1.1400   38.57  272.00   10.70   20.47    1.8800 9000.00000 9000.00000 9000.000
  3408   59.13   19.750  -60.75    1.0    6.7777    1.1500   38.63  273.00   10.60   20.46    1.8800 9000.00000 9000.00000 9000.000
  3410   59.05   19.758  -60.64    1.0    6.7776    1.1500   38.70  274.00   10.40   20.45    1.8800 9000.00000 9000.00000 9000.000
  3412   58.96   19.768  -60.64    1.0    6.8145    1.1600   38.78  275.00   10.20   20.44    1.8900 9000.00000 9000.00000 9000.000
  3414   58.87   19.777  -60.68    1.0    6.8144    1.1600   38.87  276.00   10.00   20.43    1.8900 9000.00000 9000.00000 9000.000
  3416   58.78   19.787  -60.74    1.0    6.8143    1.1600   38.95  276.00    9.80   20.42    1.8900 9000.00000 9000.00000 9000.000
  3418   58.69   19.796  -60.83    1.0    6.8145    1.1600   39.03  277.00    9.60   20.42    1.8900 9000.00000 9000.00000 9000.000
  3420   58.61   19.805  -60.91    1.0    6.8146    1.1600   39.10  278.00    9.40   20.42    1.8900 9000.00000 9000.00000 9000.000
  3422   58.54   19.812  -60.98    1.0    6.8142    1.1600   39.17  278.00    9.20   20.40    1.8900 9000.00000 9000.00000 9000.000
  3424   58.46   19.821  -61.03    1.0    6.8144    1.1700   39.24  279.00    9.00   20.40    1.8900 9000.00000 9000.00000 9000.000
  3426   58.37   19.830  -61.01    1.0    6.8513    1.1700   39.33  279.00    8.90   20.39    1.9000 9000.00000 9000.00000 9000.000
  3428   58.29   19.839  -60.92    1.0    6.8882    1.1800   39.40  280.00    8.70   20.38    1.9100 9000.00000 9000.00000 9000.000
  3430   58.20   19.848  -60.95    1.0    6.8881    1.1800   39.48  281.00    8.60   20.37    1.9100 9000.00000 9000.00000 9000.000
  3432   58.12   19.857  -61.04    1.0    6.8883    1.1900   39.56  282.00    8.50   20.37    1.9100 9000.00000 9000.00000 9000.000
  3434   58.03   19.866  -61.13    1.0    6.9254    1.1900   39.64  283.00    8.40   20.37    1.9200 9000.00000 9000.00000 9000.000
  3436   57.94   19.876  -61.14    1.0    6.9251    1.2000   39.73  284.00    8.40   20.35    1.9200 9000.00000 9000.00000 9000.000
  3438   57.85   19.886  -61.12    1.0    6.9248    1.2000   39.81  285.00    8.40   20.33    1.9200 9000.00000 9000.00000 9000.000
  3440   57.77   19.894  -61.11    1.0    6.8876    1.1900   39.89  286.00    8.40   20.32    1.9100 9000.00000 9000.00000 9000.000
  3442   57.67   19.905  -61.08    1.0    6.8878    1.1900   39.98  287.00    8.50   20.32    1.9100 9000.00000 9000.00000 9000.000
  3444   57.58   19.915  -61.09    1.0    6.8877    1.2000   40.07  288.00    8.60   20.31    1.9100 9000.00000 9000.00000 9000.000
  3446   57.49   19.924  -61.13    1.0    6.8874    1.2000   40.15  289.00    8.70   20.29    1.9100 9000.00000 9000.00000 9000.000
  3448   57.40   19.934  -61.10    1.0    6.9246    1.2100   40.24  290.00    8.90   20.29    1.9200 9000.00000 9000.00000 9000.000
  3450   57.32   19.943  -61.02    1.0    6.9244    1.2100   40.31  291.00    9.10   20.28    1.9200 9000.00000 9000.00000 9000.000
  3452   57.24   19.951  -60.93    1.0    6.9243    1.2100   40.39  292.00    9.30   20.27    1.9200 9000.00000 9000.00000 9000.000
  3454   57.13   19.963  -60.82    1.0    6.9613    1.2200   40.50  292.00    9.60   20.26    1.9300 9000.00000 9000.00000 9000.000
  3456   57.03   19.974  -60.67    1.0    6.9985    1.2300   40.59  292.00    9.80   20.26    1.9400 9000.00000 9000.00000 9000.000
  3458   56.95   19.983  -60.53    1.0    6.9984    1.2300   40.67  292.00   10.10   20.25    1.9400 9000.00000 9000.00000 9000.000
  3460   56.88   19.991  -60.42    1.0    7.0353    1.2400   40.74  292.00   10.40   20.24    1.9500 9000.00000 9000.00000 9000.000
  3462   56.79   20.001  -60.44    1.0    7.0725    1.2500   40.83  292.00   10.70   20.24    1.9600 9000.00000 9000.00000 9000.000
  3464   56.69   20.012  -60.55    1.0    7.0724    1.2500   40.93  292.00   11.00   20.23    1.9600 9000.00000 9000.00000 9000.000
  3466   56.60   20.021  -60.59    1.0    7.1093    1.2600   41.01  291.00   11.40   20.22    1.9700 9000.00000 9000.00000 9000.000
  3468   56.51   20.031  -60.66    1.0    7.1465    1.2600   41.10  291.00   11.70   20.22    1.9800 9000.00000 9000.00000 9000.000
  3470   56.41   20.042  -60.82    1.0    7.1464    1.2700   41.20  290.00   12.00   20.21    1.9800 9000.00000 9000.00000 9000.000
  3472   56.31   20.053  -60.97    1.0    7.1464    1.2700   41.30  290.00   12.30   20.20    1.9800 9000.00000 9000.00000 9000.000
  3474   56.22   20.063  -60.97    1.0    7.1833    1.2800   41.39  289.00   12.60   20.19    1.9900 9000.00000 9000.00000 9000.000
  3476   56.13   20.073  -60.95    1.0    7.2205    1.2900   41.49  289.00   12.90   20.19    2.0000 9000.00000 9000.00000 9000.000
  3478   56.03   20.084  -61.09    1.0    7.2945    1.3000   41.59  288.00   13.20   20.18    2.0200 9000.00000 9000.00000 9000.000
  3480   55.94   20.094  -61.23    1.0    7.2944    1.3000   41.68  288.00   13.50   20.17    2.0200 9000.00000 9000.00000 9000.000
  3482   55.86   20.103  -61.30    1.0    7.2943    1.3100   41.76  288.00   13.80   20.16    2.0200 9000.00000 9000.00000 9000.000
  3484   55.77   20.113  -61.35    1.0    7.3315    1.3100   41.86  287.00   14.10   20.16    2.0300 9000.00000 9000.00000 9000.000
  3486   55.66   20.125  -61.41    1.0    7.3307    1.3200   41.97  287.00   14.40   20.12    2.0300 9000.00000 9000.00000 9000.000
  3488   55.56   20.137  -61.47    1.0    7.3676    1.3300   42.07  287.00   14.70   20.11    2.0400 9000.00000 9000.00000 9000.000
  3490   55.47   20.147  -61.57    1.0    7.3675    1.3300   42.17  286.00   14.90   20.10    2.0400 9000.00000 9000.00000 9000.000
  3492   55.38   20.157  -61.69    1.0    7.4420    1.3400   42.26  286.00   15.20   20.11    2.0600 9000.00000 9000.00000 9000.000
  3494   55.31   20.164  -61.79    1.0    7.4419    1.3500   42.34  286.00   15.50   20.10    2.0600 9000.00000 9000.00000 9000.000
  3496   55.22   20.175  -61.90    2.0    7.4415    1.3500   42.43  286.00   15.80   20.08    2.0600 9000.00000 9000.00000 9000.000
  3498   55.13   20.185  -61.88    1.0    7.4414    1.3500   42.53  286.00   16.00   20.07    2.0600 9000.00000 9000.00000 9000.000
  3500   55.04   20.195  -61.81    1.0    7.4413    1.3500   42.63  286.00   16.20   20.06    2.0600 9000.00000 9000.00000 9000.000
  3502   54.95   20.205  -61.86    1.0    7.4413    1.3500   42.72  286.00   16.50   20.05    2.0600 9000.00000 9000.00000 9000.000
  3504   54.86   20.215  -61.87    1.0    7.4779    1.3600   42.82  286.00   16.70   20.03    2.0700 9000.00000 9000.00000 9000.000
  3506   54.76   20.226  -61.88    1.0    7.4779    1.3700   42.93  286.00   16.90   20.02    2.0700 9000.00000 9000.00000 9000.000
  3508   54.69   20.234  -61.89    1.0    7.4777    1.3700   43.00  286.00   17.10   20.01    2.0700 9000.00000 9000.00000 9000.000
  3510   54.60   20.244  -61.95    2.0    7.5149    1.3800   43.10  286.00   17.20   20.01    2.0800 9000.00000 9000.00000 9000.000
  3512   54.51   20.255  -62.01    2.0    7.5519    1.3900   43.20  286.00   17.40   20.00    2.0900 9000.00000 9000.00000 9000.000
  3514   54.42   20.265  -62.03    2.0    7.5520    1.3900   43.30  286.00   17.50   20.00    2.0900 9000.00000 9000.00000 9000.000
  3516   54.34   20.274  -62.06    2.0    7.5522    1.3900   43.38  286.00   17.70   20.00    2.0900 9000.00000 9000.00000 9000.000
  3518   54.26   20.283  -62.13    2.0    7.5521    1.3900   43.47  286.00   17.80   19.99    2.0900 9000.00000 9000.00000 9000.000
  3520   54.18   20.292  -62.21    2.0    7.5890    1.4000   43.56  285.00   17.90   19.98    2.1000 9000.00000 9000.00000 9000.000
  3522   54.09   20.302  -62.25    2.0    7.5892    1.4000   43.66  285.00   18.00   19.98    2.1000 9000.00000 9000.00000 9000.000
  3524   53.99   20.314  -62.35    2.0    7.6261    1.4100   43.77  285.00   18.10   19.97    2.1100 9000.00000 9000.00000 9000.000
  3526   53.90   20.324  -62.34    2.0    7.6263    1.4100   43.87  285.00   18.10   19.97    2.1100 9000.00000 9000.00000 9000.000
  3528   53.82   20.333  -62.39    2.0    7.6267    1.4200   43.96  285.00   18.20   19.98    2.1100 9000.00000 9000.00000 9000.000
  3530   53.75   20.341  -62.37    2.0    7.6266    1.4200   44.04  284.00   18.20   19.97    2.1100 9000.00000 9000.00000 9000.000
  3532   53.67   20.351  -62.37    2.0    7.6265    1.4200   44.13  284.00   18.30   19.96    2.1100 9000.00000 9000.00000 9000.000
  3534   53.57   20.362  -62.48    2.0    7.6264    1.4200   44.24  284.00   18.30   19.95    2.1100 9000.00000 9000.00000 9000.000
  3536   53.48   20.372  -62.61    2.0    7.6263    1.4300   44.34  284.00   18.30   19.94    2.1100 9000.00000 9000.00000 9000.000
  3538   53.40   20.382  -62.70    2.0    7.6265    1.4300   44.43  284.00   18.20   19.94    2.1100 9000.00000 9000.00000 9000.000
  3540   53.31   20.392  -62.75    2.0    7.6264    1.4300   44.53  284.00   18.20   19.93    2.1100 9000.00000 9000.00000 9000.000
  3542   53.23   20.401  -62.85    2.0    7.6263    1.4300   44.62  284.00   18.10   19.92    2.1100 9000.00000 9000.00000 9000.000
  3544   53.15   20.410  -62.93    2.0    7.6262    1.4300   44.71  284.00   18.10   19.91    2.1100 9000.00000 9000.00000 9000.000
  3546   53.08   20.419  -63.01    2.0    7.6631    1.4400   44.79  284.00   18.00   19.90    2.1200 9000.00000 9000.00000 9000.000
  3548   53.00   20.428  -63.10    2.0    7.6633    1.4500   44.89  284.00   18.00   19.90    2.1200 9000.00000 9000.00000 9000.000
  3550   52.91   20.438  -63.22    2.0    7.6635    1.4500   44.99  284.00   17.90   19.90    2.1200 9000.00000 9000.00000 9000.000
  3552   52.81   20.450  -63.31    2.0    7.6261    1.4400   45.10  284.00   17.80   19.88    2.1100 9000.00000 9000.00000 9000.000
  3554   52.74   20.458  -63.36    2.0    7.6260    1.4500   45.18  284.00   17.80   19.87    2.1100 9000.00000 9000.00000 9000.000
  3556   52.67   20.466  -63.44    2.0    7.6261    1.4500   45.26  285.00   17.70   19.87    2.1100 9000.00000 9000.00000 9000.000
  3558   52.58   20.477  -63.53    2.0    7.6261    1.4500   45.37  285.00   17.70   19.86    2.1100 9000.00000 9000.00000 9000.000
  3560   52.49   20.487  -63.56    2.0    7.6260    1.4500   45.47  285.00   17.60   19.85    2.1100 9000.00000 9000.00000 9000.000
  3562   52.40   20.498  -63.61    2.0    7.6262    1.4600   45.57  285.00   17.60   19.85    2.1100 9000.00000 9000.00000 9000.000
  3564   52.33   20.506  -63.68    2.0    7.6261    1.4600   45.65  285.00   17.50   19.84    2.1100 9000.00000 9000.00000 9000.000
  3566   52.25   20.515  -63.76    2.0    7.6262    1.4600   45.74  285.00   17.50   19.84    2.1100 9000.00000 9000.00000 9000.000
  3568   52.18   20.524  -63.86    2.0    7.6261    1.4600   45.82  285.00   17.40   19.83    2.1100 9000.00000 9000.00000 9000.000
  3570   52.09   20.534  -63.97    2.0    7.6260    1.4600   45.93  285.00   17.40   19.82    2.1100 9000.00000 9000.00000 9000.000
  3572   52.00   20.545  -63.94    2.0    7.5892    1.4600   46.03  285.00   17.40   19.82    2.1000 9000.00000 9000.00000 9000.000
  3574   51.92   20.554  -63.88    2.0    7.6261    1.4700   46.13  285.00   17.30   19.81    2.1100 9000.00000 9000.00000 9000.000
  3576   51.83   20.565  -63.95    2.0    7.6261    1.4700   46.23  286.00   17.30   19.80    2.1100 9000.00000 9000.00000 9000.000
  3578   51.75   20.574  -64.04    2.0    7.6630    1.4800   46.32  286.00   17.30   19.79    2.1200 9000.00000 9000.00000 9000.000
  3580   51.67   20.584  -64.08    2.0    7.6629    1.4800   46.42  286.00   17.20   19.78    2.1200 9000.00000 9000.00000 9000.000
  3582   51.58   20.594  -64.11    2.0    7.6631    1.4900   46.52  286.00   17.20   19.78    2.1200 9000.00000 9000.00000 9000.000
  3584   51.50   20.604  -64.17    2.0    7.6627    1.4900   46.62  286.00   17.20   19.76    2.1200 9000.00000 9000.00000 9000.000
  3586   51.42   20.613  -64.25    2.0    7.6629    1.4900   46.71  286.00   17.20   19.76    2.1200 9000.00000 9000.00000 9000.000
  3588   51.34   20.623  -64.42    2.0    7.6258    1.4900   46.80  286.00   17.20   19.75    2.1100 9000.00000 9000.00000 9000.000
  3590   51.27   20.631  -64.54    2.0    7.6257    1.4900   46.89  287.00   17.20   19.74    2.1100 9000.00000 9000.00000 9000.000
  3592   51.20   20.640  -64.59    2.0    7.5885    1.4800   46.97  287.00   17.20   19.73    2.1000 9000.00000 9000.00000 9000.000
  3594   51.10   20.652  -64.55    2.0    7.5885    1.4900   47.09  287.00   17.20   19.72    2.1000 9000.00000 9000.00000 9000.000
  3596   51.02   20.661  -64.52    2.0    7.5887    1.4900   47.18  287.00   17.20   19.72    2.1000 9000.00000 9000.00000 9000.000
  3598   50.94   20.671  -64.55    2.0    7.5886    1.4900   47.27  287.00   17.10   19.71    2.1000 9000.00000 9000.00000 9000.000
  3600   50.86   20.680  -64.64    2.0    7.5885    1.4900   47.37  287.00   17.10   19.70    2.1000 9000.00000 9000.00000 9000.000
  3602   50.78   20.690  -64.76    2.0    7.6257    1.5000   47.46  287.00   17.10   19.70    2.1100 9000.00000 9000.00000 9000.000
  3604   50.70   20.699  -64.87    2.0    7.6256    1.5000   47.56  286.00   17.10   19.69    2.1100 9000.00000 9000.00000 9000.000
  3606   50.62   20.709  -64.92    2.0    7.6255    1.5100   47.65  286.00   17.00   19.68    2.1100 9000.00000 9000.00000 9000.000
  3608   50.54   20.719  -64.95    2.0    7.6254    1.5100   47.75  286.00   16.90   19.67    2.1100 9000.00000 9000.00000 9000.000
  3610   50.46   20.728  -64.98    2.0    7.6253    1.5100   47.84  286.00   16.90   19.66    2.1100 9000.00000 9000.00000 9000.000
  3612   50.39   20.737  -65.04    2.0    7.6255    1.5100   47.93  286.00   16.80   19.66    2.1100 9000.00000 9000.00000 9000.000
  3614   50.31   20.747  -65.11    2.0    7.5884    1.5100   48.02  286.00   16.70   19.65    2.1000 9000.00000 9000.00000 9000.000
  3616   50.23   20.756  -65.19    2.0    7.5883    1.5100   48.12  286.00   16.60   19.64    2.1000 9000.00000 9000.00000 9000.000
  3618   50.15   20.766  -65.22    2.0    7.5882    1.5100   48.21  286.00   16.50   19.63    2.1000 9000.00000 9000.00000 9000.000
  3620   50.08   20.774  -65.06    2.0    7.5884    1.5200   48.30  286.00   16.40   19.63    2.1000 9000.00000 9000.00000 9000.000
  3622   50.01   20.783  -64.85    2.0    7.5882    1.5200   48.38  286.00   16.30   19.62    2.1000 9000.00000 9000.00000 9000.000
  3624   49.94   20.792  -64.73    2.0    7.5879    1.5200   48.46  286.00   16.20   19.60    2.1000 9000.00000 9000.00000 9000.000
  3626   49.86   20.801  -64.77    2.0    7.6248    1.5300   48.56  286.00   16.10   19.59    2.1100 9000.00000 9000.00000 9000.000
  3628   49.78   20.811  -64.84    2.0    7.6250    1.5300   48.66  286.00   16.00   19.59    2.1100 9000.00000 9000.00000 9000.000
  3630   49.71   20.820  -64.90    2.0    7.6619    1.5400   48.74  285.00   15.90   19.58    2.1200 9000.00000 9000.00000 9000.000
  3632   49.62   20.831  -64.93    2.0    7.6618    1.5400   48.85  285.00   15.90   19.57    2.1200 9000.00000 9000.00000 9000.000
  3634   49.53   20.842  -64.95    2.0    7.6618    1.5500   48.96  285.00   15.80   19.56    2.1200 9000.00000 9000.00000 9000.000
  3636   49.45   20.852  -64.94    2.0    7.6617    1.5500   49.06  285.00   15.70   19.55    2.1200 9000.00000 9000.00000 9000.000
  3638   49.38   20.860  -65.00    2.0    7.6621    1.5500   49.14  285.00   15.70   19.56    2.1200 9000.00000 9000.00000 9000.000
  3640   49.32   20.868  -65.12    2.0    7.6620    1.5500   49.22  284.00   15.60   19.55    2.1200 9000.00000 9000.00000 9000.000
  3642   49.24   20.878  -65.21    2.0    7.6619    1.5600   49.32  284.00   15.50   19.54    2.1200 9000.00000 9000.00000 9000.000
  3644   49.15   20.889  -65.19    2.0    7.6619    1.5600   49.43  284.00   15.40   19.53    2.1200 9000.00000 9000.00000 9000.000
  3646   49.09   20.896  -65.15    2.0    7.6987    1.5700   49.50  284.00   15.40   19.52    2.1300 9000.00000 9000.00000 9000.000
  3648   49.01   20.906  -65.11    2.0    7.7357    1.5800   49.60  284.00   15.30   19.51    2.1400 9000.00000 9000.00000 9000.000
  3650   48.93   20.916  -64.89    2.0    7.7359    1.5800   49.70  283.00   15.20   19.51    2.1400 9000.00000 9000.00000 9000.000
  3652   48.86   20.925  -64.71    2.0    7.7358    1.5800   49.79  283.00   15.10   19.50    2.1400 9000.00000 9000.00000 9000.000
  3654   48.78   20.935  -64.61    2.0    7.7727    1.5900   49.89  283.00   15.00   19.49    2.1500 9000.00000 9000.00000 9000.000
  3656   48.70   20.945  -64.58    2.0    7.7729    1.6000   49.99  282.00   14.90   19.49    2.1500 9000.00000 9000.00000 9000.000
  3658   48.64   20.952  -64.60    2.0    7.7728    1.6000   50.06  281.00   14.80   19.48    2.1500 9000.00000 9000.00000 9000.000
  3660   48.57   20.961  -64.58    2.0    7.8097    1.6100   50.15  281.00   14.70   19.47    2.1600 9000.00000 9000.00000 9000.000
  3662   48.49   20.971  -64.49    2.0    7.8096    1.6100   50.25  280.00   14.70   19.46    2.1600 9000.00000 9000.00000 9000.000
  3664   48.43   20.979  -64.46    2.0    7.8465    1.6200   50.33  280.00   14.70   19.45    2.1700 9000.00000 9000.00000 9000.000
  3666   48.36   20.987  -64.47    2.0    7.8464    1.6200   50.42  279.00   14.60   19.44    2.1700 9000.00000 9000.00000 9000.000
  3668   48.30   20.995  -64.46    2.0    7.8833    1.6300   50.50  279.00   14.60   19.43    2.1800 9000.00000 9000.00000 9000.000
  3670   48.22   21.005  -64.41    2.0    7.9202    1.6400   50.60  278.00   14.60   19.42    2.1900 9000.00000 9000.00000 9000.000
  3672   48.14   21.015  -64.41    2.0    7.9569    1.6500   50.71  278.00   14.50   19.40    2.2000 9000.00000 9000.00000 9000.000
  3674   48.08   21.023  -64.47    2.0    7.9940    1.6600   50.78  278.00   14.50   19.40    2.2100 9000.00000 9000.00000 9000.000
  3676   48.01   21.032  -64.53    2.0    8.0309    1.6700   50.88  278.00   14.40   19.39    2.2200 9000.00000 9000.00000 9000.000
