  2080  277.97   10.254  -33.50    7.0    2.5065    0.0902   19.90  253.00    7.90   31.01    0.7100 9000.00000 9000.00000 9000.000
  2082  277.66   10.262  -33.49    7.0    2.5066    0.0903   19.92  253.00    7.80   31.02    0.7100 9000.00000 9000.00000 9000.000
  2084  277.34   10.270  -33.51    7.0    2.5064    0.0904   19.94  253.00    7.80   31.00    0.7100 9000.00000 9000.00000 9000.000
  2086  277.01   10.278  -33.56    7.0    2.5064    0.0905   19.96  253.00    7.70   31.00    0.7100 9000.00000 9000.00000 9000.000
  2088  276.69   10.286  -33.65    7.0    2.5443    0.0920   19.99  253.00    7.60   30.99    0.7200 9000.00000 9000.00000 9000.000
  2090  276.39   10.294  -33.77    7.0    2.5442    0.0921   20.01  253.00    7.60   30.97    0.7200 9000.00000 9000.00000 9000.000
  2092  276.06   10.302  -33.84    6.0    2.5442    0.0922   20.03  253.00    7.50   30.97    0.7200 9000.00000 9000.00000 9000.000
  2094  275.74   10.310  -33.89    6.0    2.5441    0.0923   20.06  252.00    7.40   30.96    0.7200 9000.00000 9000.00000 9000.000
  2096  275.45   10.318  -33.92    6.0    2.5440    0.0924   20.08  252.00    7.40   30.94    0.7200 9000.00000 9000.00000 9000.000
  2098  275.12   10.326  -33.95    6.0    2.5440    0.0925   20.10  251.00    7.30   30.94    0.7200 9000.00000 9000.00000 9000.000
  2100  274.75   10.335  -33.96    6.0    2.5439    0.0926   20.13  250.00    7.30   30.93    0.7200 9000.00000 9000.00000 9000.000
  2102  274.35   10.346  -34.07    6.0    2.5438    0.0927   20.16  249.00    7.30   30.91    0.7200 9000.00000 9000.00000 9000.000
  2104  273.97   10.355  -34.21    6.0    2.5438    0.0929   20.19  248.00    7.30   30.91    0.7200 9000.00000 9000.00000 9000.000
  2106  273.61   10.365  -34.32    6.0    2.5438    0.0930   20.21  247.00    7.30   30.90    0.7200 9000.00000 9000.00000 9000.000
  2108  273.21   10.375  -34.44    6.0    2.5437    0.0931   20.24  245.00    7.40   30.89    0.7200 9000.00000 9000.00000 9000.000
  2110  272.79   10.386  -34.58    6.0    2.5437    0.0932   20.27  244.00    7.50   30.89    0.7200 9000.00000 9000.00000 9000.000
  2112  272.21   10.401  -34.72    6.0    2.5816    0.0948   20.32  242.00    7.70   30.87    0.7300 9000.00000 9000.00000 9000.000
  2114  271.57   10.417  -34.79    6.0    2.5816    0.0951   20.36  241.00    7.80   30.87    0.7300 9000.00000 9000.00000 9000.000
  2116  270.94   10.433  -34.93    6.0    2.5815    0.0953   20.41  239.00    8.00   30.85    0.7300 9000.00000 9000.00000 9000.000
  2118  270.29   10.450  -35.15    7.0    2.5814    0.0955   20.46  238.00    8.30   30.84    0.7300 9000.00000 9000.00000 9000.000
  2120  269.71   10.465  -35.29    7.0    2.5435    0.0943   20.50  237.00    8.50   30.84    0.7200 9000.00000 9000.00000 9000.000
  2122  269.19   10.478  -35.30    7.0    2.5434    0.0945   20.54  236.00    8.80   30.83    0.7200 9000.00000 9000.00000 9000.000
  2124  268.66   10.492  -35.47    7.0    2.5434    0.0947   20.58  236.00    9.10   30.82    0.7200 9000.00000 9000.00000 9000.000
  2126  268.17   10.505  -35.68    7.0    2.5054    0.0934   20.62  236.00    9.30   30.81    0.7100 9000.00000 9000.00000 9000.000
  2128  267.65   10.518  -35.81    7.0    2.5053    0.0936   20.66  236.00    9.60   30.80    0.7100 9000.00000 9000.00000 9000.000
  2130  267.05   10.534  -35.93    7.0    2.5053    0.0938   20.70  236.00    9.90   30.79    0.7100 9000.00000 9000.00000 9000.000
  2132  266.44   10.550  -36.09    7.0    2.5432    0.0954   20.75  236.00   10.10   30.78    0.7200 9000.00000 9000.00000 9000.000
  2134  265.87   10.564  -36.23    7.0    2.5431    0.0957   20.79  236.00   10.40   30.77    0.7200 9000.00000 9000.00000 9000.000
  2136  265.39   10.577  -36.31    7.0    2.5431    0.0958   20.83  237.00   10.70   30.76    0.7200 9000.00000 9000.00000 9000.000
  2138  264.99   10.587  -36.31    7.0    2.5430    0.0960   20.86  238.00   10.90   30.75    0.7200 9000.00000 9000.00000 9000.000
  2140  264.64   10.597  -36.35    7.0    2.5429    0.0961   20.88  238.00   11.20   30.74    0.7200 9000.00000 9000.00000 9000.000
  2142  264.21   10.608  -36.50    7.0    2.5429    0.0962   20.92  239.00   11.40   30.73    0.7200 9000.00000 9000.00000 9000.000
  2144  263.71   10.621  -36.64    7.0    2.5427    0.0964   20.95  240.00   11.60   30.71    0.7200 9000.00000 9000.00000 9000.000
  2146  263.18   10.635  -36.75    7.0    2.5427    0.0966   20.99  240.00   11.80   30.70    0.7200 9000.00000 9000.00000 9000.000
  2148  262.64   10.649  -36.87    7.0    2.5426    0.0968   21.04  241.00   12.00   30.69    0.7200 9000.00000 9000.00000 9000.000
  2150  262.15   10.662  -37.00    7.0    2.5427    0.0970   21.07  241.00   12.10   30.69    0.7200 9000.00000 9000.00000 9000.000
  2152  261.69   10.674  -37.10    7.0    2.5425    0.0972   21.11  241.00   12.20   30.67    0.7200 9000.00000 9000.00000 9000.000
  2154  261.23   10.686  -37.19    8.0    2.5425    0.0973   21.14  241.00   12.20   30.67    0.7200 9000.00000 9000.00000 9000.000
  2156  260.77   10.698  -37.32    8.0    2.5424    0.0975   21.18  241.00   12.30   30.65    0.7200 9000.00000 9000.00000 9000.000
  2158  260.32   10.710  -37.49    8.0    2.5423    0.0977   21.21  240.00   12.20   30.64    0.7200 9000.00000 9000.00000 9000.000
  2160  259.94   10.720  -37.58    8.0    2.5423    0.0978   21.24  240.00   12.20   30.63    0.7200 9000.00000 9000.00000 9000.000
  2162  259.56   10.731  -37.67    8.0    2.5423    0.0979   21.27  239.00   12.20   30.63    0.7200 9000.00000 9000.00000 9000.000
  2164  259.17   10.741  -37.79    8.0    2.5422    0.0981   21.30  237.00   12.10   30.61    0.7200 9000.00000 9000.00000 9000.000
  2166  258.77   10.752  -37.90    8.0    2.5420    0.0982   21.33  236.00   12.10   30.59    0.7200 9000.00000 9000.00000 9000.000
  2168  258.29   10.764  -38.03    8.0    2.5800    0.0999   21.37  234.00   12.00   30.59    0.7300 9000.00000 9000.00000 9000.000
  2170  257.78   10.778  -38.12    8.0    2.5799    0.1000   21.41  232.00   12.00   30.58    0.7300 9000.00000 9000.00000 9000.000
  2172  257.30   10.791  -38.22    8.0    2.5799    0.1000   21.45  231.00   12.00   30.57    0.7300 9000.00000 9000.00000 9000.000
  2174  256.89   10.802  -38.31    8.0    2.5797    0.1000   21.48  229.00   11.90   30.55    0.7300 9000.00000 9000.00000 9000.000
  2176  256.54   10.811  -38.46    9.0    2.5417    0.0991   21.51  228.00   11.90   30.54    0.7200 9000.00000 9000.00000 9000.000
  2178  256.15   10.821  -38.57    9.0    2.5418    0.0992   21.54  227.00   11.80   30.54    0.7200 9000.00000 9000.00000 9000.000
  2180  255.68   10.834  -38.62    9.0    2.5416    0.0994   21.58  226.00   11.80   30.52    0.7200 9000.00000 9000.00000 9000.000
  2182  255.21   10.847  -38.78    9.0    2.5795    0.1010   21.61  226.00   11.60   30.51    0.7300 9000.00000 9000.00000 9000.000
  2184  254.77   10.859  -38.93    9.0    2.5795    0.1010   21.65  225.00   11.50   30.51    0.7300 9000.00000 9000.00000 9000.000
  2186  254.39   10.869  -39.04    9.0    2.5415    0.0999   21.68  225.00   11.40   30.49    0.7200 9000.00000 9000.00000 9000.000
  2188  253.93   10.881  -39.14    9.0    2.5415    0.1000   21.72  226.00   11.30   30.49    0.7200 9000.00000 9000.00000 9000.000
  2190  253.37   10.896  -39.27    9.0    2.5793    0.1020   21.76  226.00   11.10   30.47    0.7300 9000.00000 9000.00000 9000.000
  2192  252.77   10.913  -39.43    9.0    2.5792    0.1020   21.81  226.00   11.10   30.46    0.7300 9000.00000 9000.00000 9000.000
  2194  252.22   10.927  -39.57   10.0    2.5792    0.1020   21.85  227.00   11.00   30.45    0.7300 9000.00000 9000.00000 9000.000
  2196  251.74   10.941  -39.63   10.0    2.5791    0.1020   21.89  228.00   11.00   30.44    0.7300 9000.00000 9000.00000 9000.000
  2198  251.28   10.953  -39.75   10.0    2.5790    0.1030   21.93  228.00   11.10   30.42    0.7300 9000.00000 9000.00000 9000.000
  2200  250.75   10.967  -39.94   10.0    2.5789    0.1030   21.97  228.00   11.20   30.41    0.7300 9000.00000 9000.00000 9000.000
  2202  250.17   10.983  -40.13   10.0    2.5788    0.1030   22.02  229.00   11.30   30.39    0.7300 9000.00000 9000.00000 9000.000
  2204  249.59   10.999  -40.22   11.0    2.5788    0.1030   22.07  229.00   11.50   30.39    0.7300 9000.00000 9000.00000 9000.000
  2206  249.03   11.014  -40.37   11.0    2.5408    0.1020   22.11  229.00   11.80   30.37    0.7200 9000.00000 9000.00000 9000.000
  2208  248.50   11.029  -40.47   11.0    2.5027    0.1010   22.15  229.00   12.00   30.35    0.7100 9000.00000 9000.00000 9000.000
  2210  247.98   11.043  -40.57   11.0    2.5026    0.1010   22.20  229.00   12.20   30.33    0.7100 9000.00000 9000.00000 9000.000
  2212  247.49   11.057  -40.72   12.0    2.5026    0.1010   22.23  228.00   12.40   30.33    0.7100 9000.00000 9000.00000 9000.000
  2214  247.04   11.069  -40.80   12.0    2.5026    0.1010   22.27  228.00   12.60   30.32    0.7100 9000.00000 9000.00000 9000.000
  2216  246.69   11.079  -40.82   12.0    2.4646    0.0999   22.30  228.00   12.80   30.31    0.7000 9000.00000 9000.00000 9000.000
  2218  246.40   11.087  -40.90   12.0    2.4646    0.1000   22.32  228.00   13.00   30.31    0.7000 9000.00000 9000.00000 9000.000
  2220  246.11   11.095  -41.00   12.0    2.4644    0.1000   22.34  227.00   13.10   30.28    0.7000 9000.00000 9000.00000 9000.000
  2222  245.83   11.102  -41.12   12.0    2.4643    0.1000   22.37  227.00   13.20   30.27    0.7000 9000.00000 9000.00000 9000.000
  2224  245.55   11.110  -41.22   12.0    2.4643    0.1000   22.39  226.00   13.30   30.26    0.7000 9000.00000 9000.00000 9000.000
  2226  245.22   11.119  -41.30   12.0    2.4642    0.1000   22.41  226.00   13.50   30.25    0.7000 9000.00000 9000.00000 9000.000
  2228  244.82   11.130  -41.36   12.0    2.4641    0.1010   22.45  226.00   13.60   30.24    0.7000 9000.00000 9000.00000 9000.000
  2230  244.38   11.142  -41.48   12.0    2.4640    0.1010   22.48  225.00   13.70   30.22    0.7000 9000.00000 9000.00000 9000.000
  2232  243.89   11.156  -41.63   12.0    2.4639    0.1010   22.52  225.00   13.90   30.20    0.7000 9000.00000 9000.00000 9000.000
  2234  243.39   11.170  -41.74   13.0    2.4638    0.1010   22.56  225.00   14.10   30.19    0.7000 9000.00000 9000.00000 9000.000
  2236  242.99   11.181  -41.76   13.0    2.4638    0.1010   22.59  224.00   14.20   30.18    0.7000 9000.00000 9000.00000 9000.000
  2238  242.74   11.188  -41.82   13.0    2.3879    0.0984   22.61  224.00   14.40   30.17    0.6800 9000.00000 9000.00000 9000.000
  2240  242.48   11.195  -41.95   13.0    2.3878    0.0985   22.63  224.00   14.60   30.16    0.6800 9000.00000 9000.00000 9000.000
  2242  242.15   11.205  -42.08   13.0    2.3877    0.0986   22.66  225.00   14.70   30.14    0.6800 9000.00000 9000.00000 9000.000
  2244  241.76   11.215  -42.13   14.0    2.3876    0.0988   22.69  225.00   14.90   30.12    0.6800 9000.00000 9000.00000 9000.000
  2246  241.45   11.224  -42.18   14.0    2.3875    0.0989   22.71  225.00   15.00   30.11    0.6800 9000.00000 9000.00000 9000.000
  2248  241.15   11.233  -42.27   14.0    2.3875    0.0990   22.74  226.00   15.10   30.10    0.6800 9000.00000 9000.00000 9000.000
  2250  240.78   11.243  -42.41   14.0    2.3873    0.0991   22.76  226.00   15.20   30.08    0.6800 9000.00000 9000.00000 9000.000
  2252  240.40   11.254  -42.54   14.0    2.3873    0.0993   22.79  227.00   15.30   30.08    0.6800 9000.00000 9000.00000 9000.000
  2254  240.07   11.263  -42.60   15.0    2.3873    0.0994   22.82  227.00   15.40   30.07    0.6800 9000.00000 9000.00000 9000.000
  2256  239.82   11.270  -42.61   16.0    2.3493    0.0980   22.84  228.00   15.50   30.06    0.6700 9000.00000 9000.00000 9000.000
  2258  239.59   11.276  -42.66   18.0    2.3492    0.0981   22.86  228.00   15.50   30.04    0.6700 9000.00000 9000.00000 9000.000
  2260  239.36   11.283  -42.72   20.0    2.3492    0.0981   22.88  229.00   15.60   30.04    0.6700 9000.00000 9000.00000 9000.000
  2262  239.11   11.290  -42.79   21.0    2.3491    0.0982   22.90  229.00   15.70   30.03    0.6700 9000.00000 9000.00000 9000.000
  2264  238.86   11.297  -42.85   22.0    2.3491    0.0983   22.91  229.00   15.80   30.02    0.6700 9000.00000 9000.00000 9000.000
  2266  238.62   11.304  -42.91   23.0    2.3111    0.0969   22.93  229.00   15.90   30.01    0.6600 9000.00000 9000.00000 9000.000
  2268  238.29   11.313  -43.02   24.0    2.3112    0.0970   22.96  229.00   16.00   30.01    0.6600 9000.00000 9000.00000 9000.000
  2270  237.96   11.322  -43.11   24.0    2.3110    0.0971   22.98  229.00   16.00   29.99    0.6600 9000.00000 9000.00000 9000.000
  2272  237.68   11.330  -43.19   25.0    2.3110    0.0972   23.01  229.00   16.10   29.99    0.6600 9000.00000 9000.00000 9000.000
  2274  237.39   11.339  -43.25   25.0    2.3110    0.0973   23.03  229.00   16.10   29.98    0.6600 9000.00000 9000.00000 9000.000
  2276  237.13   11.346  -43.33   26.0    2.3110    0.0975   23.05  229.00   16.20   29.98    0.6600 9000.00000 9000.00000 9000.000
  2278  236.90   11.352  -43.41   26.0    2.3109    0.0975   23.07  229.00   16.20   29.96    0.6600 9000.00000 9000.00000 9000.000
  2280  236.64   11.360  -43.46   26.0    2.3109    0.0977   23.09  229.00   16.10   29.96    0.6600 9000.00000 9000.00000 9000.000
  2282  236.33   11.369  -43.55   26.0    2.3108    0.0978   23.11  229.00   16.10   29.95    0.6600 9000.00000 9000.00000 9000.000
  2284  236.01   11.378  -43.67   26.0    2.3108    0.0979   23.13  229.00   16.00   29.94    0.6600 9000.00000 9000.00000 9000.000
  2286  235.71   11.386  -43.75   27.0    2.3107    0.0980   23.16  229.00   15.90   29.93    0.6600 9000.00000 9000.00000 9000.000
  2288  235.45   11.394  -43.81   27.0    2.3107    0.0981   23.18  230.00   15.80   29.93    0.6600 9000.00000 9000.00000 9000.000
  2290  235.19   11.401  -43.83   27.0    2.3107    0.0982   23.20  230.00   15.70   29.92    0.6600 9000.00000 9000.00000 9000.000
  2292  234.87   11.410  -43.92   28.0    2.3106    0.0984   23.22  230.00   15.60   29.91    0.6600 9000.00000 9000.00000 9000.000
  2294  234.51   11.421  -44.04   28.0    2.3105    0.0985   23.25  230.00   15.50   29.90    0.6600 9000.00000 9000.00000 9000.000
  2296  234.11   11.432  -44.17   29.0    2.3105    0.0987   23.28  230.00   15.40   29.89    0.6600 9000.00000 9000.00000 9000.000
  2298  233.73   11.443  -44.28   29.0    2.3105    0.0989   23.31  230.00   15.30   29.89    0.6600 9000.00000 9000.00000 9000.000
  2300  233.43   11.451  -44.34   30.0    2.2726    0.0974   23.33  230.00   15.30   29.88    0.6500 9000.00000 9000.00000 9000.000
  2302  233.20   11.458  -44.40   30.0    2.2347    0.0958   23.35  231.00   15.30   29.87    0.6400 9000.00000 9000.00000 9000.000
  2304  232.92   11.466  -44.52   31.0    2.2345    0.0959   23.37  231.00   15.30   29.85    0.6400 9000.00000 9000.00000 9000.000
  2306  232.58   11.476  -44.60   31.0    2.2345    0.0961   23.40  231.00   15.30   29.84    0.6400 9000.00000 9000.00000 9000.000
  2308  232.27   11.485  -44.63   32.0    2.2344    0.0962   23.42  231.00   15.40   29.83    0.6400 9000.00000 9000.00000 9000.000
  2310  232.01   11.492  -44.72   33.0    2.2343    0.0963   23.44  232.00   15.50   29.81    0.6400 9000.00000 9000.00000 9000.000
  2312  231.74   11.500  -44.79   34.0    2.2342    0.0964   23.46  232.00   15.60   29.80    0.6400 9000.00000 9000.00000 9000.000
  2314  231.51   11.507  -44.79   35.0    2.2342    0.0965   23.48  232.00   15.70   29.79    0.6400 9000.00000 9000.00000 9000.000
  2316  231.30   11.513  -44.82   35.0    2.2341    0.0966   23.50  233.00   15.90   29.78    0.6400 9000.00000 9000.00000 9000.000
  2318  231.06   11.520  -44.89   34.0    2.2340    0.0967   23.51  233.00   16.00   29.77    0.6400 9000.00000 9000.00000 9000.000
  2320  230.77   11.528  -44.94   34.0    2.1961    0.0952   23.54  234.00   16.10   29.76    0.6300 9000.00000 9000.00000 9000.000
  2322  230.52   11.535  -44.97   34.0    2.1961    0.0953   23.56  234.00   16.30   29.75    0.6300 9000.00000 9000.00000 9000.000
  2324  230.27   11.543  -45.04   34.0    2.1960    0.0954   23.57  234.00   16.40   29.74    0.6300 9000.00000 9000.00000 9000.000
  2326  230.04   11.549  -45.07   34.0    2.1959    0.0955   23.59  235.00   16.50   29.72    0.6300 9000.00000 9000.00000 9000.000
  2328  229.77   11.557  -45.12   33.0    2.1958    0.0956   23.61  235.00   16.60   29.71    0.6300 9000.00000 9000.00000 9000.000
  2330  229.49   11.565  -45.15   33.0    2.1958    0.0957   23.63  235.00   16.70   29.70    0.6300 9000.00000 9000.00000 9000.000
  2332  229.23   11.573  -45.17   32.0    2.1956    0.0958   23.65  236.00   16.80   29.68    0.6300 9000.00000 9000.00000 9000.000
  2334  228.95   11.581  -45.17   30.0    2.1956    0.0959   23.67  236.00   16.80   29.67    0.6300 9000.00000 9000.00000 9000.000
  2336  228.70   11.588  -45.20   29.0    2.1956    0.0960   23.69  236.00   16.90   29.67    0.6300 9000.00000 9000.00000 9000.000
  2338  228.45   11.596  -45.25   28.0    2.1955    0.0961   23.71  236.00   16.90   29.65    0.6300 9000.00000 9000.00000 9000.000
  2340  228.22   11.602  -45.31   27.0    2.1954    0.0962   23.73  236.00   16.90   29.64    0.6300 9000.00000 9000.00000 9000.000
  2342  227.99   11.609  -45.37   26.0    2.1953    0.0963   23.75  236.00   16.90   29.62    0.6300 9000.00000 9000.00000 9000.000
  2344  227.72   11.617  -45.43   25.0    2.1952    0.0964   23.77  237.00   16.90   29.61    0.6300 9000.00000 9000.00000 9000.000
  2346  227.46   11.625  -45.49   25.0    2.1573    0.0948   23.79  237.00   16.90   29.60    0.6200 9000.00000 9000.00000 9000.000
  2348  227.21   11.632  -45.58   24.0    2.1572    0.0949   23.81  237.00   16.90   29.58    0.6200 9000.00000 9000.00000 9000.000
  2350  226.98   11.639  -45.64   24.0    2.1572    0.0950   23.82  237.00   16.90   29.58    0.6200 9000.00000 9000.00000 9000.000
  2352  226.73   11.646  -45.70   24.0    2.1192    0.0935   23.84  236.00   16.80   29.56    0.6100 9000.00000 9000.00000 9000.000
  2354  226.44   11.655  -45.79   24.0    2.1192    0.0936   23.86  236.00   16.80   29.55    0.6100 9000.00000 9000.00000 9000.000
  2356  226.19   11.662  -45.86   24.0    2.1191    0.0937   23.88  236.00   16.70   29.53    0.6100 9000.00000 9000.00000 9000.000
  2358  225.94   11.669  -45.92   24.0    2.1190    0.0938   23.90  236.00   16.70   29.52    0.6100 9000.00000 9000.00000 9000.000
  2360  225.69   11.677  -46.00   24.0    2.1189    0.0939   23.92  236.00   16.60   29.50    0.6100 9000.00000 9000.00000 9000.000
  2362  225.41   11.685  -46.11   24.0    2.1188    0.0940   23.94  236.00   16.50   29.48    0.6100 9000.00000 9000.00000 9000.000
  2364  225.12   11.693  -46.20   24.0    2.1186    0.0941   23.96  235.00   16.40   29.46    0.6100 9000.00000 9000.00000 9000.000
  2366  224.80   11.703  -46.23   24.0    2.1184    0.0942   23.98  235.00   16.40   29.43    0.6100 9000.00000 9000.00000 9000.000
  2368  224.42   11.714  -46.36   24.0    2.1185    0.0944   24.01  235.00   16.30   29.43    0.6100 9000.00000 9000.00000 9000.000
  2370  224.04   11.725  -46.45   25.0    2.0805    0.0929   24.04  235.00   16.20   29.40    0.6000 9000.00000 9000.00000 9000.000
  2372  223.74   11.734  -46.49   25.0    2.0804    0.0930   24.06  235.00   16.10   29.39    0.6000 9000.00000 9000.00000 9000.000
  2374  223.48   11.742  -46.52   26.0    2.0425    0.0914   24.08  235.00   16.00   29.37    0.5900 9000.00000 9000.00000 9000.000
  2376  223.25   11.749  -46.63   26.0    2.0423    0.0915   24.10  236.00   16.00   29.35    0.5900 9000.00000 9000.00000 9000.000
  2378  223.02   11.756  -46.72   26.0    2.0422    0.0916   24.11  236.00   15.90   29.33    0.5900 9000.00000 9000.00000 9000.000
  2380  222.72   11.764  -46.78   26.0    2.0422    0.0917   24.14  237.00   15.80   29.32    0.5900 9000.00000 9000.00000 9000.000
  2382  222.40   11.774  -46.90   27.0    2.0421    0.0918   24.16  237.00   15.80   29.31    0.5900 9000.00000 9000.00000 9000.000
  2384  222.13   11.782  -46.93   27.0    2.0420    0.0919   24.18  238.00   15.70   29.29    0.5900 9000.00000 9000.00000 9000.000
  2386  221.89   11.789  -46.93   27.0    2.0420    0.0920   24.20  239.00   15.70   29.28    0.5900 9000.00000 9000.00000 9000.000
  2388  221.64   11.797  -47.01   28.0    2.0418    0.0921   24.21  240.00   15.70   29.26    0.5900 9000.00000 9000.00000 9000.000
  2390  221.38   11.804  -47.08   28.0    2.0417    0.0922   24.23  240.00   15.60   29.24    0.5900 9000.00000 9000.00000 9000.000
  2392  221.08   11.813  -47.17   28.0    2.0416    0.0923   24.26  241.00   15.60   29.22    0.5900 9000.00000 9000.00000 9000.000
  2394  220.77   11.823  -47.30   28.0    2.0415    0.0925   24.28  242.00   15.60   29.21    0.5900 9000.00000 9000.00000 9000.000
  2396  220.49   11.831  -47.40   29.0    2.0416    0.0926   24.30  242.00   15.60   29.21    0.5900 9000.00000 9000.00000 9000.000
  2398  220.21   11.840  -47.47   30.0    2.0037    0.0910   24.32  243.00   15.50   29.20    0.5800 9000.00000 9000.00000 9000.000
  2400  219.96   11.847  -47.52   31.0    2.0037    0.0911   24.34  243.00   15.50   29.19    0.5800 9000.00000 9000.00000 9000.000
  2402  219.74   11.854  -47.61   31.0    2.0035    0.0912   24.35  244.00   15.50   29.17    0.5800 9000.00000 9000.00000 9000.000
  2404  219.49   11.861  -47.67   32.0    2.0035    0.0913   24.37  244.00   15.50   29.16    0.5800 9000.00000 9000.00000 9000.000
  2406  219.25   11.868  -47.73   32.0    2.0034    0.0914   24.39  244.00   15.40   29.15    0.5800 9000.00000 9000.00000 9000.000
  2408  219.00   11.876  -47.78   33.0    2.0034    0.0915   24.41  245.00   15.40   29.14    0.5800 9000.00000 9000.00000 9000.000
  2410  218.73   11.884  -47.85   33.0    2.0033    0.0916   24.43  245.00   15.40   29.13    0.5800 9000.00000 9000.00000 9000.000
  2412  218.46   11.892  -47.89   33.0    2.0033    0.0917   24.45  245.00   15.40   29.12    0.5800 9000.00000 9000.00000 9000.000
  2414  218.21   11.900  -47.94   34.0    2.0032    0.0918   24.46  246.00   15.50   29.11    0.5800 9000.00000 9000.00000 9000.000
  2416  217.96   11.907  -48.00   34.0    1.9654    0.0902   24.48  246.00   15.50   29.10    0.5700 9000.00000 9000.00000 9000.000
  2418  217.68   11.916  -48.03   34.0    1.9653    0.0903   24.50  246.00   15.50   29.09    0.5700 9000.00000 9000.00000 9000.000
  2420  217.40   11.924  -48.07   34.0    1.9654    0.0904   24.52  246.00   15.60   29.09    0.5700 9000.00000 9000.00000 9000.000
  2422  217.12   11.933  -48.10   34.0    1.9654    0.0905   24.54  247.00   15.60   29.09    0.5700 9000.00000 9000.00000 9000.000
  2424  216.84   11.941  -48.16   34.0    1.9653    0.0906   24.56  247.00   15.70   29.07    0.5700 9000.00000 9000.00000 9000.000
  2426  216.55   11.950  -48.24   34.0    1.9650    0.0907   24.58  247.00   15.70   29.02    0.5700 9000.00000 9000.00000 9000.000
  2428  216.26   11.959  -48.34   34.0    1.9649    0.0909   24.60  247.00   15.80   29.01    0.5700 9000.00000 9000.00000 9000.000
  2430  216.01   11.966  -48.44   34.0    1.9649    0.0910   24.62  247.00   15.90   29.01    0.5700 9000.00000 9000.00000 9000.000
  2432  215.79   11.973  -48.53   33.0    1.9648    0.0911   24.64  247.00   16.00   28.99    0.5700 9000.00000 9000.00000 9000.000
  2434  215.52   11.981  -48.64   33.0    1.9647    0.0912   24.66  247.00   16.10   28.97    0.5700 9000.00000 9000.00000 9000.000
  2436  215.23   11.990  -48.75   33.0    1.9646    0.0913   24.68  247.00   16.20   28.96    0.5700 9000.00000 9000.00000 9000.000
  2438  214.92   12.000  -48.88   33.0    1.9645    0.0914   24.70  247.00   16.30   28.94    0.5700 9000.00000 9000.00000 9000.000
  2440  214.61   12.009  -48.97   33.0    1.9645    0.0915   24.72  247.00   16.40   28.93    0.5700 9000.00000 9000.00000 9000.000
  2442  214.35   12.017  -48.96   33.0    1.9267    0.0899   24.74  247.00   16.50   28.92    0.5600 9000.00000 9000.00000 9000.000
  2444  214.08   12.025  -49.03   33.0    1.9267    0.0900   24.76  248.00   16.60   28.92    0.5600 9000.00000 9000.00000 9000.000
  2446  213.81   12.034  -49.11   33.0    1.9266    0.0901   24.78  248.00   16.70   28.90    0.5600 9000.00000 9000.00000 9000.000
  2448  213.57   12.041  -49.17   33.0    1.9266    0.0902   24.80  248.00   16.80   28.90    0.5600 9000.00000 9000.00000 9000.000
  2450  213.35   12.048  -49.15   33.0    1.8887    0.0885   24.81  248.00   16.90   28.88    0.5500 9000.00000 9000.00000 9000.000
  2452  213.14   12.054  -49.23   33.0    1.8886    0.0886   24.83  249.00   17.00   28.87    0.5500 9000.00000 9000.00000 9000.000
  2454  212.91   12.061  -49.36   33.0    1.8886    0.0887   24.84  249.00   17.10   28.86    0.5500 9000.00000 9000.00000 9000.000
  2456  212.67   12.069  -49.42   33.0    1.8885    0.0888   24.86  249.00   17.30   28.85    0.5500 9000.00000 9000.00000 9000.000
  2458  212.42   12.076  -49.42   32.0    1.8884    0.0889   24.88  250.00   17.40   28.83    0.5500 9000.00000 9000.00000 9000.000
  2460  212.18   12.084  -49.52   32.0    1.8884    0.0890   24.89  250.00   17.50   28.82    0.5500 9000.00000 9000.00000 9000.000
  2462  211.91   12.092  -49.65   32.0    1.8883    0.0891   24.91  250.00   17.60   28.80    0.5500 9000.00000 9000.00000 9000.000
  2464  211.63   12.101  -49.75   32.0    1.8882    0.0892   24.93  250.00   17.70   28.79    0.5500 9000.00000 9000.00000 9000.000
  2466  211.36   12.109  -49.80   32.0    1.8881    0.0893   24.95  251.00   17.80   28.77    0.5500 9000.00000 9000.00000 9000.000
  2468  211.06   12.118  -49.83   32.0    1.8881    0.0895   24.97  251.00   17.80   28.76    0.5500 9000.00000 9000.00000 9000.000
  2470  210.77   12.127  -49.99   32.0    1.8503    0.0878   24.99  251.00   17.90   28.75    0.5400 9000.00000 9000.00000 9000.000
  2472  210.50   12.136  -50.06   31.0    1.8502    0.0879   25.01  252.00   18.00   28.73    0.5400 9000.00000 9000.00000 9000.000
  2474  210.23   12.144  -50.09   31.0    1.8502    0.0880   25.03  252.00   18.10   28.73    0.5400 9000.00000 9000.00000 9000.000
  2476  209.99   12.152  -50.13   31.0    1.8501    0.0881   25.05  252.00   18.20   28.71    0.5400 9000.00000 9000.00000 9000.000
  2478  209.78   12.158  -50.19   31.0    1.8500    0.0882   25.06  252.00   18.30   28.70    0.5400 9000.00000 9000.00000 9000.000
  2480  209.54   12.166  -50.24   30.0    1.8500    0.0883   25.08  253.00   18.30   28.69    0.5400 9000.00000 9000.00000 9000.000
  2482  209.29   12.173  -50.28   30.0    1.8500    0.0884   25.10  253.00   18.40   28.69    0.5400 9000.00000 9000.00000 9000.000
