  2832  102.72   16.508  -78.18   16.0    0.9180    0.0894   38.25  129.00    7.80   20.79    0.3000 9000.00000 9000.00000 9000.000
  2834  102.55   16.518  -78.34   16.0    0.9180    0.0895   38.26  129.00    7.80   20.77    0.3000 9000.00000 9000.00000 9000.000
  2836  102.37   16.528  -78.48   16.0    0.9180    0.0897   38.27  128.00    7.70   20.76    0.3000 9000.00000 9000.00000 9000.000
  2838  102.20   16.537  -78.55   16.0    0.9180    0.0898   38.28  128.00    7.70   20.75    0.3000 9000.00000 9000.00000 9000.000
  2840  102.04   16.546  -78.60   16.0    0.9179    0.0900   38.30  127.00    7.60   20.73    0.3000 9000.00000 9000.00000 9000.000
  2842  101.89   16.555  -78.63   16.0    0.9179    0.0901   38.31  127.00    7.50   20.72    0.3000 9000.00000 9000.00000 9000.000
  2844  101.72   16.564  -78.65   16.0    0.9179    0.0902   38.32  127.00    7.40   20.72    0.3000 9000.00000 9000.00000 9000.000
  2846  101.56   16.573  -78.77   16.0    0.9179    0.0904   38.33  127.00    7.30   20.70    0.3000 9000.00000 9000.00000 9000.000
  2848  101.39   16.583  -78.90   16.0    0.9179    0.0905   38.34  127.00    7.10   20.69    0.3000 9000.00000 9000.00000 9000.000
  2850  101.21   16.593  -78.97   16.0    0.9178    0.0907   38.35  127.00    6.90   20.68    0.3000 9000.00000 9000.00000 9000.000
  2852  101.04   16.602  -79.03   16.0    0.9177    0.0908   38.37  127.00    6.70   20.64    0.3000 9000.00000 9000.00000 9000.000
  2854  100.90   16.610  -79.09   16.0    0.9177    0.0909   38.38  128.00    6.50   20.62    0.3000 9000.00000 9000.00000 9000.000
  2856  100.74   16.619  -79.18   16.0    0.9177    0.0911   38.39  129.00    6.20   20.61    0.3000 9000.00000 9000.00000 9000.000
  2858  100.58   16.628  -79.29   16.0    0.9176    0.0912   38.40  131.00    5.90   20.59    0.3000 9000.00000 9000.00000 9000.000
  2860  100.39   16.639  -79.41   16.0    0.9176    0.0914   38.41  134.00    5.60   20.58    0.3000 9000.00000 9000.00000 9000.000
  2862  100.16   16.652  -79.37   16.0    0.9176    0.0916   38.43  136.00    5.30   20.57    0.3000 9000.00000 9000.00000 9000.000
  2864   99.90   16.667  -79.08   16.0    0.9176    0.0919   38.45  140.00    5.00   20.57    0.3000 9000.00000 9000.00000 9000.000
  2866   99.67   16.680  -78.90   16.0    0.9176    0.0921   38.47  144.00    4.70   20.56    0.3000 9000.00000 9000.00000 9000.000
  2868   99.41   16.695  -78.91   16.0    0.9175    0.0923   38.48  149.00    4.50   20.52    0.3000 9000.00000 9000.00000 9000.000
  2870   99.15   16.709  -78.97   16.0    0.9174    0.0925   38.50  154.00    4.30   20.49    0.3000 9000.00000 9000.00000 9000.000
  2872   98.88   16.725  -79.08   17.0    0.9174    0.0928   38.52  159.00    4.20   20.47    0.3000 9000.00000 9000.00000 9000.000
  2874   98.62   16.740  -79.23   17.0    0.9173    0.0930   38.54  164.00    4.10   20.45    0.3000 9000.00000 9000.00000 9000.000
  2876   98.40   16.753  -79.34   17.0    0.9174    0.0932   38.56  169.00    4.10   20.45    0.3000 9000.00000 9000.00000 9000.000
  2878   98.22   16.763  -79.37   17.0    0.9174    0.0934   38.57  173.00    4.10   20.45    0.3000 9000.00000 9000.00000 9000.000
  2880   98.08   16.771  -79.39   17.0    0.9173    0.0935   38.58  176.00    4.20   20.43    0.3000 9000.00000 9000.00000 9000.000
  2882   97.92   16.780  -79.38   17.0    0.9173    0.0937   38.59  179.00    4.30   20.42    0.3000 9000.00000 9000.00000 9000.000
  2884   97.78   16.788  -79.39   17.0    0.8806    0.0901   38.60  181.00    4.40   20.40    0.2900 9000.00000 9000.00000 9000.000
  2886   97.64   16.797  -79.40   17.0    0.8805    0.0902   38.61  182.00    4.60   20.38    0.2900 9000.00000 9000.00000 9000.000
  2888   97.48   16.806  -79.45   17.0    0.8805    0.0903   38.63  183.00    4.70   20.36    0.2900 9000.00000 9000.00000 9000.000
  2890   97.33   16.815  -79.57   17.0    0.8803    0.0904   38.64  184.00    4.90   20.31    0.2900 9000.00000 9000.00000 9000.000
  2892   97.17   16.824  -79.65   17.0    0.8803    0.0906   38.65  184.00    5.10   20.28    0.2900 9000.00000 9000.00000 9000.000
  2894   97.01   16.833  -79.64   17.0    0.8803    0.0907   38.66  184.00    5.20   20.27    0.2900 9000.00000 9000.00000 9000.000
  2896   96.87   16.841  -79.66   17.0    0.8802    0.0909   38.67  184.00    5.40   20.26    0.2900 9000.00000 9000.00000 9000.000
  2898   96.73   16.850  -79.75   18.0    0.8802    0.0910   38.68  183.00    5.50   20.25    0.2900 9000.00000 9000.00000 9000.000
  2900   96.58   16.858  -79.80   18.0    0.8802    0.0911   38.69  183.00    5.70   20.25    0.2900 9000.00000 9000.00000 9000.000
  2902   96.42   16.868  -79.84   18.0    0.8802    0.0913   38.70  182.00    5.80   20.24    0.2900 9000.00000 9000.00000 9000.000
  2904   96.25   16.878  -79.89   18.0    0.8435    0.0876   38.71  182.00    5.90   20.23    0.2800 9000.00000 9000.00000 9000.000
  2906   96.09   16.887  -79.94   18.0    0.8435    0.0878   38.72  181.00    6.10   20.23    0.2800 9000.00000 9000.00000 9000.000
  2908   95.94   16.896  -79.94   18.0    0.8435    0.0879   38.73  181.00    6.20   20.22    0.2800 9000.00000 9000.00000 9000.000
  2910   95.79   16.905  -79.98   18.0    0.8435    0.0881   38.75  180.00    6.30   20.21    0.2800 9000.00000 9000.00000 9000.000
  2912   95.62   16.915  -80.07   18.0    0.8436    0.0882   38.76  180.00    6.30   20.22    0.2800 9000.00000 9000.00000 9000.000
  2914   95.46   16.924  -80.16   18.0    0.8435    0.0884   38.77  179.00    6.40   20.20    0.2800 9000.00000 9000.00000 9000.000
  2916   95.32   16.933  -80.26   18.0    0.8435    0.0885   38.78  179.00    6.50   20.20    0.2800 9000.00000 9000.00000 9000.000
  2918   95.16   16.942  -80.38   18.0    0.8435    0.0886   38.79  179.00    6.60   20.18    0.2800 9000.00000 9000.00000 9000.000
  2920   95.00   16.952  -80.47   18.0    0.8435    0.0888   38.80  179.00    6.70   20.17    0.2800 9000.00000 9000.00000 9000.000
  2922   94.84   16.961  -80.43   18.0    0.8435    0.0889   38.81  179.00    6.80   20.16    0.2800 9000.00000 9000.00000 9000.000
  2924   94.68   16.971  -80.45   18.0    0.8434    0.0891   38.82  180.00    6.90   20.14    0.2800 9000.00000 9000.00000 9000.000
  2926   94.53   16.980  -80.55   18.0    0.8434    0.0892   38.83  180.00    7.00   20.13    0.2800 9000.00000 9000.00000 9000.000
  2928   94.37   16.989  -80.61   18.0    0.8434    0.0894   38.84  181.00    7.10   20.11    0.2800 9000.00000 9000.00000 9000.000
  2930   94.20   16.999  -80.56   18.0    0.8433    0.0895   38.86  181.00    7.20   20.09    0.2800 9000.00000 9000.00000 9000.000
  2932   94.06   17.008  -80.54   18.0    0.8432    0.0896   38.87  182.00    7.30   20.06    0.2800 9000.00000 9000.00000 9000.000
  2934   93.93   17.016  -80.55   18.0    0.8432    0.0898   38.88  183.00    7.40   20.05    0.2800 9000.00000 9000.00000 9000.000
  2936   93.77   17.025  -80.45   18.0    0.8065    0.0860   38.89  184.00    7.50   20.03    0.2700 9000.00000 9000.00000 9000.000
  2938   93.60   17.035  -80.35   18.0    0.8065    0.0862   38.90  185.00    7.60   20.03    0.2700 9000.00000 9000.00000 9000.000
  2940   93.46   17.044  -80.39   18.0    0.8065    0.0863   38.91  186.00    7.70   20.02    0.2700 9000.00000 9000.00000 9000.000
  2942   93.29   17.054  -80.50   18.0    0.8065    0.0864   38.92  186.00    7.80   20.00    0.2700 9000.00000 9000.00000 9000.000
  2944   93.12   17.064  -80.61   19.0    0.8064    0.0866   38.93  187.00    7.90   19.98    0.2700 9000.00000 9000.00000 9000.000
  2946   92.98   17.073  -80.63   19.0    0.8064    0.0867   38.94  188.00    8.00   19.97    0.2700 9000.00000 9000.00000 9000.000
  2948   92.83   17.082  -80.72   19.0    0.8064    0.0869   38.95  188.00    8.10   19.95    0.2700 9000.00000 9000.00000 9000.000
  2950   92.68   17.091  -80.84   19.0    0.8430    0.0910   38.96  189.00    8.10   19.93    0.2800 9000.00000 9000.00000 9000.000
  2952   92.52   17.101  -80.91   19.0    0.8430    0.0911   38.97  189.00    8.20   19.92    0.2800 9000.00000 9000.00000 9000.000
  2954   92.34   17.112  -80.89   19.0    0.8430    0.0913   38.99  190.00    8.20   19.91    0.2800 9000.00000 9000.00000 9000.000
  2956   92.19   17.121  -80.96   19.0    0.8430    0.0914   39.00  190.00    8.30   19.91    0.2800 9000.00000 9000.00000 9000.000
  2958   92.04   17.130  -81.09   19.0    0.8429    0.0916   39.01  190.00    8.30   19.89    0.2800 9000.00000 9000.00000 9000.000
  2960   91.89   17.139  -81.17   19.0    0.8429    0.0917   39.02  190.00    8.40   19.87    0.2800 9000.00000 9000.00000 9000.000
  2962   91.75   17.148  -81.20   19.0    0.8428    0.0919   39.03  190.00    8.40   19.84    0.2800 9000.00000 9000.00000 9000.000
  2964   91.61   17.156  -81.27   19.0    0.8428    0.0920   39.04  190.00    8.50   19.83    0.2800 9000.00000 9000.00000 9000.000
  2966   91.46   17.166  -81.39   19.0    0.8428    0.0921   39.05  189.00    8.50   19.82    0.2800 9000.00000 9000.00000 9000.000
  2968   91.32   17.174  -81.40   19.0    0.8428    0.0923   39.06  189.00    8.50   19.81    0.2800 9000.00000 9000.00000 9000.000
  2970   91.17   17.183  -81.33   20.0    0.8428    0.0924   39.07  188.00    8.60   19.81    0.2800 9000.00000 9000.00000 9000.000
  2972   91.03   17.192  -81.43   20.0    0.8428    0.0926   39.08  188.00    8.70   19.80    0.2800 9000.00000 9000.00000 9000.000
  2974   90.89   17.201  -81.47   20.0    0.8428    0.0927   39.09  187.00    8.70   19.79    0.2800 9000.00000 9000.00000 9000.000
  2976   90.75   17.209  -81.40   20.0    0.8427    0.0929   39.10  186.00    8.80   19.77    0.2800 9000.00000 9000.00000 9000.000
  2978   90.59   17.219  -81.40   20.0    0.8427    0.0930   39.11  185.00    8.90   19.75    0.2800 9000.00000 9000.00000 9000.000
  2980   90.44   17.229  -81.49   20.0    0.8426    0.0932   39.12  184.00    8.90   19.74    0.2800 9000.00000 9000.00000 9000.000
  2982   90.28   17.239  -81.57   20.0    0.8426    0.0933   39.14  183.00    9.00   19.73    0.2800 9000.00000 9000.00000 9000.000
  2984   90.14   17.247  -81.57   20.0    0.8426    0.0935   39.15  182.00    9.10   19.72    0.2800 9000.00000 9000.00000 9000.000
  2986   90.00   17.256  -81.51   20.0    0.8426    0.0936   39.16  181.00    9.20   19.70    0.2800 9000.00000 9000.00000 9000.000
  2988   89.87   17.264  -81.45   20.0    0.8425    0.0937   39.17  179.00    9.20   19.68    0.2800 9000.00000 9000.00000 9000.000
  2990   89.72   17.273  -81.32   20.0    0.8425    0.0939   39.18  178.00    9.30   19.67    0.2800 9000.00000 9000.00000 9000.000
  2992   89.58   17.282  -81.22   20.0    0.8792    0.0981   39.19  176.00    9.30   19.67    0.2900 9000.00000 9000.00000 9000.000
  2994   89.44   17.291  -81.16   20.0    0.8791    0.0983   39.20  174.00    9.30   19.66    0.2900 9000.00000 9000.00000 9000.000
  2996   89.31   17.299  -81.12   20.0    0.8792    0.0984   39.21  173.00    9.30   19.66    0.2900 9000.00000 9000.00000 9000.000
  2998   89.17   17.308  -81.07   20.0    0.8791    0.0986   39.22  170.00    9.30   19.65    0.2900 9000.00000 9000.00000 9000.000
  3000   89.02   17.317  -81.05   20.0    0.8792    0.0988   39.23  168.00    9.30   19.65    0.2900 9000.00000 9000.00000 9000.000
  3002   88.86   17.327  -81.05   20.0    0.8791    0.0989   39.24  166.00    9.30   19.64    0.2900 9000.00000 9000.00000 9000.000
  3004   88.71   17.337  -80.81   20.0    0.8792    0.0991   39.26  163.00    9.20   19.64    0.2900 9000.00000 9000.00000 9000.000
  3006   88.58   17.345  -80.67   20.0    0.8791    0.0992   39.27  160.00    9.20   19.63    0.2900 9000.00000 9000.00000 9000.000
  3008   88.45   17.354  -80.71   20.0    0.8425    0.0953   39.28  157.00    9.20   19.62    0.2800 9000.00000 9000.00000 9000.000
  3010   88.32   17.362  -80.51   20.0    0.8425    0.0954   39.29  153.00    9.20   19.60    0.2800 9000.00000 9000.00000 9000.000
  3012   88.19   17.370  -80.18   20.0    0.8791    0.0997   39.30  150.00    9.20   19.59    0.2900 9000.00000 9000.00000 9000.000
  3014   88.07   17.378  -79.84   20.0    0.8791    0.0998   39.31  147.00    9.30   19.59    0.2900 9000.00000 9000.00000 9000.000
  3016   87.94   17.386  -79.51   20.0    0.8790    0.1000   39.32  143.00    9.30   19.56    0.2900 9000.00000 9000.00000 9000.000
  3018   87.80   17.395  -79.30   20.0    0.8790    0.1000   39.33  140.00    9.40   19.56    0.2900 9000.00000 9000.00000 9000.000
  3020   87.68   17.403  -79.11   20.0    0.8790    0.1000   39.34  137.00    9.40   19.55    0.2900 9000.00000 9000.00000 9000.000
  3022   87.55   17.411  -78.56   20.0    0.8790    0.1000   39.35  134.00    9.40   19.54    0.2900 9000.00000 9000.00000 9000.000
  3024   87.42   17.420  -78.12   20.0    0.8789    0.1010   39.36  131.00    9.40   19.51    0.2900 9000.00000 9000.00000 9000.000
  3026   87.28   17.429  -77.77   20.0    0.9155    0.1050   39.37  129.00    9.40   19.50    0.3000 9000.00000 9000.00000 9000.000
  3028   87.15   17.438  -77.33   20.0    0.9155    0.1050   39.38  126.00    9.30   19.49    0.3000 9000.00000 9000.00000 9000.000
  3030   87.03   17.445  -76.80   20.0    0.9155    0.1050   39.39  124.00    9.10   19.48    0.3000 9000.00000 9000.00000 9000.000
  3032   86.90   17.454  -75.93   20.0    0.9521    0.1100   39.40  122.00    8.80   19.47    0.3100 9000.00000 9000.00000 9000.000
  3034   86.75   17.464  -74.85   19.0    0.9887    0.1140   39.41  120.00    8.50   19.46    0.3200 9000.00000 9000.00000 9000.000
  3036   86.61   17.473  -74.23   19.0    1.0253    0.1180   39.43  117.00    8.20   19.45    0.3300 9000.00000 9000.00000 9000.000
  3038   86.48   17.482  -73.77   19.0    1.0619    0.1230   39.44  115.00    7.80   19.44    0.3400 9000.00000 9000.00000 9000.000
  3040   86.33   17.492  -73.50   19.0    1.0984    0.1270   39.45  113.00    7.30   19.42    0.3500 9000.00000 9000.00000 9000.000
  3042   86.21   17.500  -73.47   19.0    1.0985    0.1270   39.47  110.00    6.80   19.42    0.3500 9000.00000 9000.00000 9000.000
  3044   86.09   17.509  -73.40   19.0    1.1351    0.1320   39.48  108.00    6.30   19.42    0.3600 9000.00000 9000.00000 9000.000
  3046   85.95   17.518  -73.28   19.0    1.1717    0.1360   39.49  105.00    5.80   19.41    0.3700 9000.00000 9000.00000 9000.000
  3048   85.79   17.529  -73.22   19.0    1.2448    0.1450   39.51  101.00    5.30   19.39    0.3900 9000.00000 9000.00000 9000.000
  3050   85.62   17.541  -73.03   18.0    1.2448    0.1450   39.53   97.00    4.80   19.37    0.3900 9000.00000 9000.00000 9000.000
  3052   85.47   17.551  -72.92   18.0    1.2814    0.1500   39.55   92.00    4.40   19.37    0.4000 9000.00000 9000.00000 9000.000
  3054   85.32   17.561  -73.00   18.0    1.2814    0.1500   39.56   86.00    3.90   19.37    0.4000 9000.00000 9000.00000 9000.000
  3056   85.15   17.573  -73.02   18.0    1.3181    0.1550   39.59   79.00    3.60   19.37    0.4100 9000.00000 9000.00000 9000.000
  3058   84.96   17.586  -73.00   17.0    1.3546    0.1590   39.61   71.00    3.30   19.35    0.4200 9000.00000 9000.00000 9000.000
  3060   84.82   17.596  -72.90   17.0    1.3912    0.1640   39.63   63.00    3.10   19.34    0.4300 9000.00000 9000.00000 9000.000
  3062   84.65   17.608  -72.84   17.0    1.3912    0.1640   39.65   54.00    3.00   19.33    0.4300 9000.00000 9000.00000 9000.000
  3064   84.51   17.617  -72.87   17.0    1.4278    0.1690   39.67   45.00    3.00   19.31    0.4400 9000.00000 9000.00000 9000.000
  3066   84.37   17.627  -72.73   16.0    1.4643    0.1740   39.69   37.00    3.10   19.30    0.4500 9000.00000 9000.00000 9000.000
  3068   84.20   17.639  -72.69   16.0    1.4643    0.1740   39.71   30.00    3.20   19.29    0.4500 9000.00000 9000.00000 9000.000
  3070   84.06   17.649  -72.79   16.0    1.5009    0.1790   39.73   24.00    3.30   19.27    0.4600 9000.00000 9000.00000 9000.000
  3072   83.93   17.658  -72.88   16.0    1.5374    0.1830   39.75   19.00    3.50   19.26    0.4700 9000.00000 9000.00000 9000.000
  3074   83.74   17.671  -72.98   15.0    1.5374    0.1840   39.77   15.00    3.80   19.25    0.4700 9000.00000 9000.00000 9000.000
  3076   83.56   17.684  -73.03   15.0    1.5741    0.1880   39.80   11.00    4.00   19.25    0.4800 9000.00000 9000.00000 9000.000
  3078   83.39   17.695  -73.07   15.0    1.6106    0.1930   39.83    7.00    4.30   19.24    0.4900 9000.00000 9000.00000 9000.000
  3080   83.26   17.705  -73.15   15.0    1.6106    0.1930   39.85    4.00    4.70   19.23    0.4900 9000.00000 9000.00000 9000.000
  3082   83.15   17.712  -73.18   15.0    1.6472    0.1980   39.86    2.00    5.00   19.22    0.5000 9000.00000 9000.00000 9000.000
  3084   83.05   17.719  -73.18   14.0    1.6471    0.1980   39.88  359.00    5.40   19.20    0.5000 9000.00000 9000.00000 9000.000
  3086   82.94   17.727  -73.20   14.0    1.6837    0.2030   39.90  357.00    5.90   19.19    0.5100 9000.00000 9000.00000 9000.000
  3088   82.80   17.737  -73.29   14.0    1.6836    0.2030   39.92  354.00    6.40   19.18    0.5100 9000.00000 9000.00000 9000.000
  3090   82.62   17.750  -73.38   14.0    1.6836    0.2040   39.95  352.00    6.90   19.17    0.5100 9000.00000 9000.00000 9000.000
  3092   82.46   17.761  -73.50   14.0    1.7203    0.2090   39.97  350.00    7.40   19.17    0.5200 9000.00000 9000.00000 9000.000
  3094   82.31   17.772  -73.56   13.0    1.7568    0.2130   40.00  349.00    8.00   19.16    0.5300 9000.00000 9000.00000 9000.000
  3096   82.17   17.782  -73.48   13.0    1.7569    0.2140   40.02  348.00    8.50   19.16    0.5300 9000.00000 9000.00000 9000.000
  3098   82.02   17.792  -73.43   13.0    1.7568    0.2140   40.05  347.00    9.00   19.15    0.5300 9000.00000 9000.00000 9000.000
  3100   81.87   17.803  -73.44   13.0    1.7933    0.2190   40.07  346.00    9.50   19.13    0.5400 9000.00000 9000.00000 9000.000
  3102   81.75   17.812  -73.50   13.0    1.7933    0.2190   40.09  346.00    9.90   19.11    0.5400 9000.00000 9000.00000 9000.000
  3104   81.64   17.819  -73.51   13.0    1.8298    0.2240   40.11  346.00   10.30   19.09    0.5500 9000.00000 9000.00000 9000.000
  3106   81.50   17.830  -73.45   13.0    1.8297    0.2240   40.14  346.00   10.70   19.07    0.5500 9000.00000 9000.00000 9000.000
  3108   81.39   17.837  -73.25   12.0    1.8297    0.2250   40.16  346.00   11.00   19.07    0.5500 9000.00000 9000.00000 9000.000
  3110   81.27   17.846  -73.21   12.0    1.8662    0.2300   40.18  347.00   11.20   19.06    0.5600 9000.00000 9000.00000 9000.000
  3112   81.15   17.855  -73.17   12.0    1.8663    0.2300   40.20  347.00   11.40   19.06    0.5600 9000.00000 9000.00000 9000.000
  3114   81.03   17.863  -73.08   12.0    1.9029    0.2350   40.22  348.00   11.50   19.06    0.5700 9000.00000 9000.00000 9000.000
  3116   80.90   17.873  -72.99   12.0    1.9029    0.2350   40.25  349.00   11.70   19.06    0.5700 9000.00000 9000.00000 9000.000
  3118   80.80   17.880  -72.94   12.0    1.9030    0.2360   40.27  350.00   11.70   19.06    0.5700 9000.00000 9000.00000 9000.000
  3120   80.70   17.887  -73.01   12.0    1.9395    0.2400   40.29  351.00   11.80   19.05    0.5800 9000.00000 9000.00000 9000.000
  3122   80.58   17.896  -73.11   12.0    1.9395    0.2410   40.31  352.00   11.80   19.05    0.5800 9000.00000 9000.00000 9000.000
  3124   80.46   17.905  -73.15   11.0    1.9761    0.2460   40.33  353.00   11.90   19.04    0.5900 9000.00000 9000.00000 9000.000
  3126   80.34   17.913  -73.14   11.0    1.9761    0.2460   40.35  354.00   11.90   19.03    0.5900 9000.00000 9000.00000 9000.000
  3128   80.21   17.923  -73.20   11.0    1.9760    0.2460   40.38  354.00   11.90   19.01    0.5900 9000.00000 9000.00000 9000.000
  3130   80.08   17.932  -73.30   11.0    1.9759    0.2470   40.40  355.00   11.90   19.00    0.5900 9000.00000 9000.00000 9000.000
  3132   79.97   17.940  -73.35   11.0    2.0125    0.2520   40.43  356.00   11.90   18.99    0.6000 9000.00000 9000.00000 9000.000
  3134   79.84   17.950  -73.29   11.0    2.0125    0.2520   40.45  356.00   11.90   18.99    0.6000 9000.00000 9000.00000 9000.000
  3136   79.72   17.959  -73.33   11.0    2.0125    0.2520   40.48  357.00   11.90   18.98    0.6000 9000.00000 9000.00000 9000.000
  3138   79.60   17.968  -73.38   11.0    2.0125    0.2530   40.50  358.00   12.00   18.98    0.6000 9000.00000 9000.00000 9000.000
  3140   79.49   17.976  -73.40   10.0    2.0490    0.2580   40.52  358.00   12.00   18.96    0.6100 9000.00000 9000.00000 9000.000
  3142   79.37   17.985  -73.37   10.0    2.0488    0.2580   40.55  359.00   12.00   18.93    0.6100 9000.00000 9000.00000 9000.000
  3144   79.25   17.993  -73.41   10.0    2.0489    0.2590   40.57  359.00   12.10   18.93    0.6100 9000.00000 9000.00000 9000.000
  3146   79.12   18.003  -73.51   10.0    2.0487    0.2590   40.60  360.00   12.10   18.90    0.6100 9000.00000 9000.00000 9000.000
  3148   79.01   18.011  -73.62   10.0    2.0486    0.2590   40.62    0.00   12.20   18.88    0.6100 9000.00000 9000.00000 9000.000
  3150   78.89   18.020  -73.71   10.0    2.0485    0.2600   40.64    1.00   12.30   18.87    0.6100 9000.00000 9000.00000 9000.000
  3152   78.76   18.029  -73.79   10.0    2.0484    0.2600   40.67    1.00   12.30   18.85    0.6100 9000.00000 9000.00000 9000.000
  3154   78.63   18.039  -73.87   10.0    2.0849    0.2650   40.70    2.00   12.40   18.83    0.6200 9000.00000 9000.00000 9000.000
  3156   78.50   18.049  -73.86   10.0    2.0849    0.2660   40.73    2.00   12.40   18.82    0.6200 9000.00000 9000.00000 9000.000
  3158   78.36   18.059  -73.80   10.0    2.0849    0.2660   40.76    3.00   12.50   18.81    0.6200 9000.00000 9000.00000 9000.000
  3160   78.25   18.067  -73.78   10.0    2.0847    0.2660   40.78    4.00   12.50   18.79    0.6200 9000.00000 9000.00000 9000.000
  3162   78.13   18.076  -73.83   10.0    2.0847    0.2670   40.80    4.00   12.50   18.78    0.6200 9000.00000 9000.00000 9000.000
  3164   78.03   18.084  -73.82    9.0    2.1212    0.2720   40.82    5.00   12.50   18.77    0.6300 9000.00000 9000.00000 9000.000
  3166   77.91   18.093  -73.86    9.0    2.1212    0.2720   40.85    5.00   12.50   18.76    0.6300 9000.00000 9000.00000 9000.000
  3168   77.78   18.103  -73.94    9.0    2.1212    0.2730   40.88    6.00   12.40   18.75    0.6300 9000.00000 9000.00000 9000.000
  3170   77.65   18.112  -73.92    9.0    2.1576    0.2780   40.91    7.00   12.30   18.73    0.6400 9000.00000 9000.00000 9000.000
  3172   77.52   18.122  -73.89    9.0    2.1575    0.2780   40.94    8.00   12.30   18.71    0.6400 9000.00000 9000.00000 9000.000
  3174   77.40   18.131  -73.92    9.0    2.1575    0.2790   40.96    8.00   12.20   18.70    0.6400 9000.00000 9000.00000 9000.000
  3176   77.29   18.139  -73.98    9.0    2.1575    0.2790   40.99    9.00   12.00   18.69    0.6400 9000.00000 9000.00000 9000.000
  3178   77.17   18.149  -74.04    9.0    2.1575    0.2800   41.01   10.00   11.90   18.69    0.6400 9000.00000 9000.00000 9000.000
  3180   77.05   18.158  -74.07    9.0    2.1574    0.2800   41.04   11.00   11.70   18.67    0.6400 9000.00000 9000.00000 9000.000
  3182   76.93   18.167  -74.02    9.0    2.1573    0.2800   41.07   11.00   11.60   18.66    0.6400 9000.00000 9000.00000 9000.000
  3184   76.81   18.176  -74.03    9.0    2.1572    0.2810   41.09   12.00   11.40   18.64    0.6400 9000.00000 9000.00000 9000.000
  3186   76.68   18.186  -74.12    9.0    2.1938    0.2860   41.12   12.00   11.20   18.64    0.6500 9000.00000 9000.00000 9000.000
  3188   76.58   18.193  -74.15    9.0    2.1937    0.2860   41.14   13.00   10.90   18.62    0.6500 9000.00000 9000.00000 9000.000
  3190   76.48   18.201  -74.07    9.0    2.1937    0.2870   41.17   13.00   10.70   18.61    0.6500 9000.00000 9000.00000 9000.000
  3192   76.36   18.210  -74.07    9.0    2.1935    0.2870   41.19   13.00   10.40   18.58    0.6500 9000.00000 9000.00000 9000.000
  3194   76.25   18.218  -74.11    9.0    2.1935    0.2880   41.22   13.00   10.20   18.57    0.6500 9000.00000 9000.00000 9000.000
  3196   76.13   18.228  -74.15    9.0    2.1569    0.2830   41.25   13.00    9.90   18.56    0.6400 9000.00000 9000.00000 9000.000
  3198   75.99   18.238  -74.13    9.0    2.1570    0.2840   41.28   13.00    9.60   18.57    0.6400 9000.00000 9000.00000 9000.000
  3200   75.86   18.248  -74.04    9.0    2.1570    0.2840   41.31   13.00    9.40   18.57    0.6400 9000.00000 9000.00000 9000.000
  3202   75.74   18.257  -74.05    9.0    2.1571    0.2850   41.33   13.00    9.20   18.57    0.6400 9000.00000 9000.00000 9000.000
  3204   75.63   18.266  -74.06    9.0    2.1571    0.2850   41.36   13.00    8.90   18.57    0.6400 9000.00000 9000.00000 9000.000
  3206   75.52   18.274  -74.01    8.0    2.1936    0.2900   41.38   13.00    8.70   18.56    0.6500 9000.00000 9000.00000 9000.000
  3208   75.41   18.283  -73.98    8.0    2.1936    0.2910   41.41   13.00    8.50   18.55    0.6500 9000.00000 9000.00000 9000.000
  3210   75.30   18.291  -74.01    8.0    2.1935    0.2910   41.43   14.00    8.40   18.53    0.6500 9000.00000 9000.00000 9000.000
  3212   75.17   18.302  -73.98    8.0    2.1934    0.2920   41.46   14.00    8.20   18.51    0.6500 9000.00000 9000.00000 9000.000
  3214   75.06   18.310  -73.97    8.0    2.1934    0.2920   41.49   15.00    8.10   18.51    0.6500 9000.00000 9000.00000 9000.000
  3216   74.94   18.319  -73.97    8.0    2.1934    0.2930   41.52   16.00    7.90   18.50    0.6500 9000.00000 9000.00000 9000.000
  3218   74.82   18.329  -73.93    8.0    2.2299    0.2980   41.54   17.00    7.80   18.49    0.6600 9000.00000 9000.00000 9000.000
  3220   74.69   18.339  -73.97    8.0    2.2299    0.2990   41.58   19.00    7.70   18.49    0.6600 9000.00000 9000.00000 9000.000
  3222   74.56   18.349  -73.97    8.0    2.2300    0.2990   41.61   20.00    7.60   18.49    0.6600 9000.00000 9000.00000 9000.000
  3224   74.45   18.358  -73.90    8.0    2.2665    0.3040   41.63   22.00    7.60   18.48    0.6700 9000.00000 9000.00000 9000.000
  3226   74.33   18.367  -73.87    8.0    2.2664    0.3050   41.66   24.00    7.50   18.47    0.6700 9000.00000 9000.00000 9000.000
  3228   74.20   18.377  -73.91    8.0    2.2664    0.3050   41.69   26.00    7.40   18.46    0.6700 9000.00000 9000.00000 9000.000
  3230   74.08   18.387  -73.91    8.0    2.2663    0.3060   41.72   28.00    7.40   18.44    0.6700 9000.00000 9000.00000 9000.000
  3232   73.97   18.395  -73.83    8.0    2.2662    0.3060   41.75   30.00    7.30   18.42    0.6700 9000.00000 9000.00000 9000.000
  3234   73.85   18.405  -73.76    8.0    2.2662    0.3070   41.78   33.00    7.30   18.42    0.6700 9000.00000 9000.00000 9000.000
