  2572  130.50   15.097  -72.40   22.0    0.7996    0.0613   29.79   36.00   10.80   22.99    0.2600 9000.00000 9000.00000 9000.000
  2574  130.30   15.106  -72.46   23.0    0.7996    0.0614   29.80   36.00   10.90   22.98    0.2600 9000.00000 9000.00000 9000.000
  2576  130.09   15.115  -72.55   23.0    0.7995    0.0615   29.81   36.00   11.10   22.96    0.2600 9000.00000 9000.00000 9000.000
  2578  129.90   15.124  -72.61   23.0    0.7995    0.0615   29.82   36.00   11.40   22.95    0.2600 9000.00000 9000.00000 9000.000
  2580  129.71   15.132  -72.59   23.0    0.7994    0.0616   29.83   36.00   11.60   22.91    0.2600 9000.00000 9000.00000 9000.000
  2582  129.52   15.141  -72.56   23.0    0.7994    0.0617   29.84   36.00   11.80   22.90    0.2600 9000.00000 9000.00000 9000.000
  2584  129.32   15.150  -72.52   22.0    0.7994    0.0618   29.85   36.00   12.00   22.90    0.2600 9000.00000 9000.00000 9000.000
  2586  129.13   15.159  -72.47   22.0    0.7993    0.0619   29.86   36.00   12.20   22.87    0.2600 9000.00000 9000.00000 9000.000
  2588  128.93   15.168  -72.34   22.0    0.7993    0.0620   29.87   36.00   12.40   22.87    0.2600 9000.00000 9000.00000 9000.000
  2590  128.76   15.176  -72.32   22.0    0.7993    0.0621   29.87   36.00   12.60   22.86    0.2600 9000.00000 9000.00000 9000.000
  2592  128.57   15.184  -72.33   22.0    0.7993    0.0622   29.88   36.00   12.80   22.86    0.2600 9000.00000 9000.00000 9000.000
  2594  128.40   15.192  -72.41   22.0    0.7993    0.0623   29.89   36.00   13.00   22.85    0.2600 9000.00000 9000.00000 9000.000
  2596  128.22   15.200  -72.47   22.0    0.7992    0.0623   29.90   36.00   13.20   22.82    0.2600 9000.00000 9000.00000 9000.000
  2598  128.03   15.209  -72.55   22.0    0.7992    0.0624   29.91   37.00   13.40   22.80    0.2600 9000.00000 9000.00000 9000.000
  2600  127.84   15.218  -72.64   22.0    0.7992    0.0625   29.92   37.00   13.50   22.79    0.2600 9000.00000 9000.00000 9000.000
  2602  127.67   15.226  -72.68   22.0    0.7992    0.0626   29.93   37.00   13.70   22.79    0.2600 9000.00000 9000.00000 9000.000
  2604  127.50   15.233  -72.71   22.0    0.7992    0.0627   29.94   37.00   13.80   22.78    0.2600 9000.00000 9000.00000 9000.000
  2606  127.30   15.243  -72.83   22.0    0.7991    0.0628   29.95   38.00   14.00   22.75    0.2600 9000.00000 9000.00000 9000.000
  2608  127.13   15.250  -72.89   22.0    0.7990    0.0629   29.95   38.00   14.10   22.73    0.2600 9000.00000 9000.00000 9000.000
  2610  126.96   15.258  -72.83   22.0    0.7990    0.0629   29.96   38.00   14.30   22.72    0.2600 9000.00000 9000.00000 9000.000
  2612  126.75   15.268  -72.77   22.0    0.7990    0.0630   29.97   38.00   14.40   22.69    0.2600 9000.00000 9000.00000 9000.000
  2614  126.55   15.277  -72.81   22.0    0.7990    0.0631   29.98   39.00   14.50   22.69    0.2600 9000.00000 9000.00000 9000.000
  2616  126.38   15.285  -72.79   22.0    0.7990    0.0632   29.99   39.00   14.70   22.68    0.2600 9000.00000 9000.00000 9000.000
  2618  126.19   15.294  -72.79   22.0    0.7989    0.0633   30.00   40.00   14.70   22.67    0.2600 9000.00000 9000.00000 9000.000
  2620  126.01   15.302  -72.79   22.0    0.7989    0.0634   30.01   40.00   14.80   22.66    0.2600 9000.00000 9000.00000 9000.000
  2622  125.82   15.311  -72.91   21.0    0.7989    0.0635   30.02   41.00   14.90   22.64    0.2600 9000.00000 9000.00000 9000.000
  2624  125.64   15.319  -73.00   21.0    0.7989    0.0636   30.03   41.00   15.00   22.63    0.2600 9000.00000 9000.00000 9000.000
  2626  125.45   15.328  -73.01   21.0    0.7988    0.0637   30.04   42.00   15.00   22.59    0.2600 9000.00000 9000.00000 9000.000
  2628  125.27   15.337  -73.03   21.0    0.7988    0.0638   30.05   42.00   15.00   22.59    0.2600 9000.00000 9000.00000 9000.000
  2630  125.09   15.345  -72.97   21.0    0.7988    0.0639   30.06   43.00   15.00   22.58    0.2600 9000.00000 9000.00000 9000.000
  2632  124.91   15.354  -72.95   21.0    0.7987    0.0639   30.07   43.00   14.90   22.57    0.2600 9000.00000 9000.00000 9000.000
  2634  124.72   15.363  -72.96   21.0    0.7987    0.0640   30.08   44.00   14.80   22.55    0.2600 9000.00000 9000.00000 9000.000
  2636  124.55   15.371  -73.00   21.0    0.7986    0.0641   30.08   44.00   14.70   22.53    0.2600 9000.00000 9000.00000 9000.000
  2638  124.36   15.380  -73.00   21.0    0.7986    0.0642   30.09   45.00   14.60   22.51    0.2600 9000.00000 9000.00000 9000.000
  2640  124.17   15.389  -72.95   21.0    0.8366    0.0674   30.10   45.00   14.40   22.49    0.2700 9000.00000 9000.00000 9000.000
  2642  124.00   15.396  -72.99   21.0    0.7986    0.0644   30.11   46.00   14.20   22.49    0.2600 9000.00000 9000.00000 9000.000
  2644  123.82   15.405  -73.05   21.0    0.7986    0.0645   30.12   46.00   14.00   22.48    0.2600 9000.00000 9000.00000 9000.000
  2646  123.63   15.414  -73.05   21.0    0.8366    0.0677   30.13   46.00   13.70   22.47    0.2700 9000.00000 9000.00000 9000.000
  2648  123.44   15.423  -73.10   21.0    0.7985    0.0647   30.14   47.00   13.40   22.46    0.2600 9000.00000 9000.00000 9000.000
  2650  123.25   15.432  -73.10   20.0    0.8366    0.0679   30.15   47.00   13.10   22.46    0.2700 9000.00000 9000.00000 9000.000
  2652  123.05   15.441  -73.13   20.0    0.8365    0.0680   30.16   48.00   12.80   22.42    0.2700 9000.00000 9000.00000 9000.000
  2654  122.86   15.451  -73.09   20.0    0.7984    0.0650   30.17   48.00   12.50   22.39    0.2600 9000.00000 9000.00000 9000.000
  2656  122.69   15.459  -73.06   20.0    0.7983    0.0651   30.18   49.00   12.20   22.38    0.2600 9000.00000 9000.00000 9000.000
  2658  122.53   15.466  -73.03   20.0    0.7983    0.0652   30.19   49.00   11.90   22.37    0.2600 9000.00000 9000.00000 9000.000
  2660  122.33   15.476  -73.01   20.0    0.7983    0.0653   30.20   50.00   11.60   22.36    0.2600 9000.00000 9000.00000 9000.000
  2662  122.15   15.484  -73.02   20.0    0.7982    0.0653   30.21   50.00   11.20   22.33    0.2600 9000.00000 9000.00000 9000.000
  2664  121.96   15.494  -73.07   20.0    0.7982    0.0654   30.22   51.00   10.90   22.32    0.2600 9000.00000 9000.00000 9000.000
  2666  121.75   15.504  -73.14   20.0    0.7982    0.0656   30.23   52.00   10.60   22.31    0.2600 9000.00000 9000.00000 9000.000
  2668  121.56   15.513  -73.12   20.0    0.7982    0.0657   30.24   53.00   10.20   22.30    0.2600 9000.00000 9000.00000 9000.000
  2670  121.38   15.522  -73.05   20.0    0.7982    0.0658   30.25   54.00    9.90   22.29    0.2600 9000.00000 9000.00000 9000.000
  2672  121.20   15.530  -72.91   19.0    0.7981    0.0659   30.26   56.00    9.50   22.27    0.2600 9000.00000 9000.00000 9000.000
  2674  121.03   15.538  -72.81   19.0    0.7981    0.0659   30.27   57.00    9.20   22.26    0.2600 9000.00000 9000.00000 9000.000
  2676  120.82   15.549  -72.62   19.0    0.7981    0.0661   30.28   58.00    8.90   22.25    0.2600 9000.00000 9000.00000 9000.000
  2678  120.59   15.560  -72.59   19.0    0.7981    0.0662   30.29   60.00    8.50   22.23    0.2600 9000.00000 9000.00000 9000.000
  2680  120.41   15.569  -72.60   19.0    0.7980    0.0663   30.30   62.00    8.20   22.22    0.2600 9000.00000 9000.00000 9000.000
  2682  120.23   15.577  -72.49   19.0    0.7981    0.0664   30.31   63.00    7.90   22.22    0.2600 9000.00000 9000.00000 9000.000
  2684  120.05   15.586  -72.35   19.0    0.7980    0.0665   30.32   65.00    7.60   22.20    0.2600 9000.00000 9000.00000 9000.000
  2686  119.87   15.595  -72.30   19.0    0.7980    0.0666   30.33   67.00    7.40   22.20    0.2600 9000.00000 9000.00000 9000.000
  2688  119.70   15.603  -72.29   19.0    0.7980    0.0667   30.34   68.00    7.10   22.18    0.2600 9000.00000 9000.00000 9000.000
  2690  119.52   15.612  -72.28   19.0    0.7980    0.0668   30.35   70.00    6.80   22.17    0.2600 9000.00000 9000.00000 9000.000
  2692  119.34   15.621  -72.24   18.0    0.7979    0.0669   30.36   72.00    6.60   22.14    0.2600 9000.00000 9000.00000 9000.000
  2694  119.17   15.630  -72.29   18.0    0.7978    0.0670   30.36   74.00    6.40   22.12    0.2600 9000.00000 9000.00000 9000.000
  2696  119.02   15.637  -72.30   18.0    0.7979    0.0670   30.37   77.00    6.10   22.12    0.2600 9000.00000 9000.00000 9000.000
  2698  118.84   15.646  -72.33   18.0    0.7978    0.0671   30.38   79.00    5.90   22.11    0.2600 9000.00000 9000.00000 9000.000
  2700  118.64   15.656  -72.31   18.0    0.8358    0.0704   30.39   81.00    5.70   22.09    0.2700 9000.00000 9000.00000 9000.000
  2702  118.45   15.665  -72.37   18.0    0.8357    0.0706   30.40   84.00    5.50   22.06    0.2700 9000.00000 9000.00000 9000.000
  2704  118.27   15.674  -72.40   18.0    0.8357    0.0707   30.41   87.00    5.30   22.05    0.2700 9000.00000 9000.00000 9000.000
  2706  118.11   15.682  -72.32   18.0    0.8357    0.0708   30.42   90.00    5.10   22.03    0.2700 9000.00000 9000.00000 9000.000
  2708  117.91   15.692  -72.33   18.0    0.8356    0.0709   30.43   93.00    4.90   22.01    0.2700 9000.00000 9000.00000 9000.000
  2710  117.69   15.703  -72.36   17.0    0.8356    0.0710   30.45   96.00    4.80   22.00    0.2700 9000.00000 9000.00000 9000.000
  2712  117.46   15.714  -72.30   17.0    0.8355    0.0711   30.46   99.00    4.70   21.97    0.2700 9000.00000 9000.00000 9000.000
  2714  117.23   15.726  -72.31   17.0    0.8355    0.0713   30.47  102.00    4.60   21.97    0.2700 9000.00000 9000.00000 9000.000
  2716  117.02   15.736  -72.32   17.0    0.8355    0.0714   30.48  104.00    4.60   21.96    0.2700 9000.00000 9000.00000 9000.000
  2718  116.84   15.746  -72.35   17.0    0.8355    0.0715   30.49  107.00    4.60   21.95    0.2700 9000.00000 9000.00000 9000.000
  2720  116.66   15.755  -72.44   17.0    0.8355    0.0716   30.50  109.00    4.60   21.94    0.2700 9000.00000 9000.00000 9000.000
  2722  116.51   15.762  -72.49   17.0    0.8734    0.0750   30.51  110.00    4.70   21.92    0.2800 9000.00000 9000.00000 9000.000
  2724  116.35   15.770  -72.44   17.0    0.8734    0.0751   30.52  112.00    4.70   21.91    0.2800 9000.00000 9000.00000 9000.000
  2726  116.16   15.780  -72.43   17.0    0.8734    0.0752   30.53  113.00    4.80   21.89    0.2800 9000.00000 9000.00000 9000.000
  2728  115.99   15.788  -72.48   17.0    0.8733    0.0753   30.54  114.00    4.90   21.87    0.2800 9000.00000 9000.00000 9000.000
  2730  115.82   15.797  -72.54   17.0    0.8733    0.0754   30.55  115.00    4.90   21.86    0.2800 9000.00000 9000.00000 9000.000
  2732  115.63   15.807  -72.59   16.0    0.8732    0.0755   30.56  116.00    5.00   21.84    0.2800 9000.00000 9000.00000 9000.000
  2734  115.46   15.815  -72.62   16.0    0.8733    0.0756   30.57  117.00    5.10   21.84    0.2800 9000.00000 9000.00000 9000.000
  2736  115.31   15.823  -72.63   16.0    0.8732    0.0757   30.58  118.00    5.10   21.83    0.2800 9000.00000 9000.00000 9000.000
  2738  115.14   15.832  -72.72   16.0    0.9112    0.0791   30.59  119.00    5.20   21.82    0.2900 9000.00000 9000.00000 9000.000
  2740  114.97   15.840  -72.80   16.0    0.8732    0.0760   30.60  120.00    5.20   21.81    0.2800 9000.00000 9000.00000 9000.000
  2742  114.81   15.849  -72.88   16.0    0.9111    0.0794   30.61  121.00    5.20   21.80    0.2900 9000.00000 9000.00000 9000.000
  2744  114.65   15.857  -73.00   16.0    0.9111    0.0795   30.62  122.00    5.20   21.77    0.2900 9000.00000 9000.00000 9000.000
  2746  114.46   15.866  -73.12   16.0    0.9111    0.0796   30.64  123.00    5.20   21.77    0.2900 9000.00000 9000.00000 9000.000
  2748  114.29   15.875  -73.15   16.0    0.8730    0.0764   30.65  124.00    5.20   21.73    0.2800 9000.00000 9000.00000 9000.000
  2750  114.13   15.883  -73.11   16.0    0.8730    0.0765   30.66  126.00    5.20   21.72    0.2800 9000.00000 9000.00000 9000.000
  2752  113.96   15.892  -73.15   16.0    0.8729    0.0766   30.67  127.00    5.20   21.70    0.2800 9000.00000 9000.00000 9000.000
  2754  113.80   15.900  -73.23   16.0    0.9109    0.0800   30.68  128.00    5.30   21.70    0.2900 9000.00000 9000.00000 9000.000
  2756  113.61   15.910  -73.35   16.0    0.9109    0.0802   30.69  129.00    5.30   21.69    0.2900 9000.00000 9000.00000 9000.000
  2758  113.42   15.920  -73.44   16.0    0.9109    0.0803   30.70  130.00    5.40   21.68    0.2900 9000.00000 9000.00000 9000.000
  2760  113.27   15.927  -73.45   16.0    0.9109    0.0804   30.71  132.00    5.50   21.67    0.2900 9000.00000 9000.00000 9000.000
  2762  113.10   15.936  -73.47   16.0    0.9109    0.0805   30.72  133.00    5.70   21.67    0.2900 9000.00000 9000.00000 9000.000
  2764  112.89   15.947  -73.45   16.0    0.9109    0.0807   30.73  134.00    5.90   21.66    0.2900 9000.00000 9000.00000 9000.000
  2766  112.67   15.958  -73.45   15.0    0.9108    0.0808   30.75  135.00    6.10   21.64    0.2900 9000.00000 9000.00000 9000.000
  2768  112.41   15.972  -73.56   15.0    0.9108    0.0810   30.76  135.00    6.30   21.64    0.2900 9000.00000 9000.00000 9000.000
  2770  112.13   15.987  -73.70   15.0    0.9108    0.0812   30.78  136.00    6.60   21.62    0.2900 9000.00000 9000.00000 9000.000
  2772  111.89   15.999  -73.82   15.0    0.9108    0.0814   30.80  137.00    6.80   21.61    0.2900 9000.00000 9000.00000 9000.000
  2774  111.64   16.012  -73.91   15.0    0.9108    0.0816   30.81  137.00    7.00   21.60    0.2900 9000.00000 9000.00000 9000.000
  2776  111.40   16.025  -73.92   15.0    0.9107    0.0818   30.83  137.00    7.20   21.59    0.2900 9000.00000 9000.00000 9000.000
  2778  111.22   16.034  -74.06   15.0    0.9107    0.0819   30.84  138.00    7.30   21.58    0.2900 9000.00000 9000.00000 9000.000
  2780  111.06   16.042  -74.24   15.0    0.9107    0.0820   30.85  138.00    7.40   21.56    0.2900 9000.00000 9000.00000 9000.000
  2782  110.86   16.053  -74.35   15.0    0.9107    0.0821   30.86  139.00    7.40   21.56    0.2900 9000.00000 9000.00000 9000.000
  2784  110.69   16.062  -74.35   15.0    0.9107    0.0823   30.88  139.00    7.40   21.55    0.2900 9000.00000 9000.00000 9000.000
  2786  110.53   16.070  -74.39   15.0    0.9107    0.0824   30.89  140.00    7.40   21.56    0.2900 9000.00000 9000.00000 9000.000
  2788  110.31   16.082  -74.52   15.0    0.9107    0.0826   30.90  140.00    7.40   21.54    0.2900 9000.00000 9000.00000 9000.000
  2790  110.09   16.094  -74.67   15.0    0.9106    0.0827   30.91  141.00    7.40   21.51    0.2900 9000.00000 9000.00000 9000.000
  2792  109.91   16.103  -74.71   15.0    0.9106    0.0829   30.93  142.00    7.40   21.51    0.2900 9000.00000 9000.00000 9000.000
  2794  109.74   16.112  -74.78   16.0    0.9105    0.0830   30.94  143.00    7.50   21.46    0.2900 9000.00000 9000.00000 9000.000
  2796  109.55   16.122  -74.86   16.0    0.9105    0.0831   30.95  144.00    7.50   21.45    0.2900 9000.00000 9000.00000 9000.000
  2798  109.36   16.132  -74.96   16.0    0.9104    0.0832   30.96  145.00    7.60   21.43    0.2900 9000.00000 9000.00000 9000.000
  2800  109.14   16.144  -75.03   16.0    0.9104    0.0834   30.98  146.00    7.80   21.42    0.2900 9000.00000 9000.00000 9000.000
  2802  108.90   16.157  -75.16   16.0    0.9104    0.0836   30.99  147.00    8.00   21.41    0.2900 9000.00000 9000.00000 9000.000
  2804  108.66   16.169  -75.31   16.0    0.9103    0.0838   31.01  148.00    8.20   21.38    0.2900 9000.00000 9000.00000 9000.000
  2806  108.43   16.182  -75.42   16.0    0.9103    0.0840   31.02  148.00    8.50   21.37    0.2900 9000.00000 9000.00000 9000.000
  2808  108.24   16.192  -75.52   16.0    0.9102    0.0841   31.04  149.00    8.70   21.35    0.2900 9000.00000 9000.00000 9000.000
  2810  108.04   16.202  -75.62   16.0    0.9102    0.0842   31.05  150.00    9.00   21.34    0.2900 9000.00000 9000.00000 9000.000
  2812  107.85   16.213  -75.69   16.0    0.9102    0.0844   31.06  150.00    9.30   21.32    0.2900 9000.00000 9000.00000 9000.000
  2814  107.68   16.222  -75.74   16.0    0.9102    0.0845   31.07  151.00    9.50   21.32    0.2900 9000.00000 9000.00000 9000.000
  2816  107.50   16.232  -75.80   16.0    0.9102    0.0847   31.09  151.00    9.80   21.31    0.2900 9000.00000 9000.00000 9000.000
  2818  107.28   16.243  -75.86   16.0    0.9102    0.0848   31.10  151.00   10.00   21.32    0.2900 9000.00000 9000.00000 9000.000
  2820  107.12   16.252  -75.96   16.0    0.9102    0.0850   31.11  152.00   10.20   21.31    0.2900 9000.00000 9000.00000 9000.000
  2822  106.95   16.261  -76.04   16.0    0.9102    0.0851   31.12  152.00   10.30   21.31    0.2900 9000.00000 9000.00000 9000.000
  2824  106.80   16.269  -76.09   16.0    0.9102    0.0852   31.13  152.00   10.50   21.30    0.2900 9000.00000 9000.00000 9000.000
  2826  106.66   16.277  -76.01   16.0    0.9102    0.0853   31.14  152.00   10.60   21.29    0.2900 9000.00000 9000.00000 9000.000
  2828  106.53   16.284  -75.95   16.0    0.9102    0.0854   31.15  153.00   10.70   21.28    0.2900 9000.00000 9000.00000 9000.000
  2830  106.37   16.292  -75.81   16.0    0.9101    0.0856   31.16  153.00   10.80   21.27    0.2900 9000.00000 9000.00000 9000.000
  2832  106.21   16.301  -75.53   16.0    0.9480    0.0893   31.17  153.00   10.90   21.24    0.3000 9000.00000 9000.00000 9000.000
  2834  106.08   16.308  -75.38   16.0    0.9100    0.0858   31.18  154.00   11.00   21.22    0.2900 9000.00000 9000.00000 9000.000
  2836  105.94   16.316  -75.42   16.0    0.9100    0.0859   31.19  154.00   11.00   21.21    0.2900 9000.00000 9000.00000 9000.000
  2838  105.79   16.324  -75.48   16.0    0.9099    0.0860   31.20  155.00   11.00   21.18    0.2900 9000.00000 9000.00000 9000.000
  2840  105.63   16.333  -75.47   16.0    0.9099    0.0861   31.21  156.00   11.10   21.18    0.2900 9000.00000 9000.00000 9000.000
  2842  105.47   16.342  -75.49   16.0    0.9099    0.0863   31.22  156.00   11.10   21.17    0.2900 9000.00000 9000.00000 9000.000
  2844  105.32   16.350  -75.43   16.0    0.9099    0.0864   31.23  157.00   11.10   21.17    0.2900 9000.00000 9000.00000 9000.000
  2846  105.18   16.358  -75.46   16.0    0.9099    0.0865   31.24  158.00   11.10   21.16    0.2900 9000.00000 9000.00000 9000.000
  2848  105.03   16.366  -75.56   16.0    0.9478    0.0902   31.25  158.00   11.10   21.15    0.3000 9000.00000 9000.00000 9000.000
  2850  104.86   16.375  -75.49   16.0    0.9478    0.0904   31.27  159.00   11.00   21.14    0.3000 9000.00000 9000.00000 9000.000
  2852  104.69   16.385  -75.46   16.0    0.9478    0.0905   31.28  160.00   11.00   21.14    0.3000 9000.00000 9000.00000 9000.000
  2854  104.53   16.393  -75.55   16.0    0.9477    0.0907   31.29  160.00   11.00   21.12    0.3000 9000.00000 9000.00000 9000.000
  2856  104.37   16.402  -75.64   16.0    0.9478    0.0908   31.30  161.00   10.90   21.12    0.3000 9000.00000 9000.00000 9000.000
  2858  104.22   16.411  -75.65   16.0    0.9477    0.0909   31.31  162.00   10.90   21.11    0.3000 9000.00000 9000.00000 9000.000
  2860  104.07   16.419  -75.62   16.0    0.9476    0.0911   31.32  162.00   10.80   21.07    0.3000 9000.00000 9000.00000 9000.000
  2862  103.91   16.428  -75.71   16.0    0.9476    0.0912   31.33  162.00   10.80   21.06    0.3000 9000.00000 9000.00000 9000.000
  2864  103.76   16.436  -75.82   16.0    0.9476    0.0913   31.34  163.00   10.70   21.06    0.3000 9000.00000 9000.00000 9000.000
  2866  103.62   16.444  -75.85   16.0    0.9476    0.0914   31.35  163.00   10.60   21.05    0.3000 9000.00000 9000.00000 9000.000
  2868  103.47   16.452  -75.85   16.0    0.9475    0.0916   31.37  163.00   10.60   21.03    0.3000 9000.00000 9000.00000 9000.000
  2870  103.30   16.462  -75.95   16.0    0.9475    0.0917   31.38  163.00   10.50   21.02    0.3000 9000.00000 9000.00000 9000.000
  2872  103.16   16.470  -75.98   16.0    0.9475    0.0919   31.39  163.00   10.40   21.02    0.3000 9000.00000 9000.00000 9000.000
  2874  103.01   16.478  -75.85   16.0    0.9474    0.0920   31.40  164.00   10.40   20.98    0.3000 9000.00000 9000.00000 9000.000
  2876  102.86   16.486  -75.91   16.0    0.9474    0.0921   31.41  164.00   10.30   20.97    0.3000 9000.00000 9000.00000 9000.000
  2878  102.71   16.495  -76.02   16.0    0.9474    0.0922   31.42  164.00   10.30   20.96    0.3000 9000.00000 9000.00000 9000.000
  2880  102.55   16.504  -76.13   16.0    0.9474    0.0924   31.43  164.00   10.30   20.95    0.3000 9000.00000 9000.00000 9000.000
  2882  102.39   16.513  -76.14   16.0    0.9473    0.0925   31.44  164.00   10.30   20.94    0.3000 9000.00000 9000.00000 9000.000
  2884  102.25   16.521  -76.07   16.0    0.9474    0.0927   31.45  165.00   10.40   20.94    0.3000 9000.00000 9000.00000 9000.000
  2886  102.11   16.529  -76.06   16.0    0.9474    0.0928   31.46  165.00   10.40   20.94    0.3000 9000.00000 9000.00000 9000.000
  2888  101.95   16.538  -76.11   16.0    0.9474    0.0929   31.48  165.00   10.50   20.93    0.3000 9000.00000 9000.00000 9000.000
  2890  101.79   16.547  -76.11   17.0    0.9473    0.0931   31.49  166.00   10.50   20.92    0.3000 9000.00000 9000.00000 9000.000
  2892  101.63   16.556  -76.11   17.0    0.9474    0.0932   31.50  166.00   10.60   20.92    0.3000 9000.00000 9000.00000 9000.000
  2894  101.47   16.565  -76.18   17.0    0.9473    0.0934   31.51  166.00   10.70   20.90    0.3000 9000.00000 9000.00000 9000.000
  2896  101.33   16.573  -76.28   17.0    0.9473    0.0935   31.52  166.00   10.70   20.90    0.3000 9000.00000 9000.00000 9000.000
  2898  101.18   16.581  -76.28   17.0    0.9473    0.0936   31.53  167.00   10.80   20.89    0.3000 9000.00000 9000.00000 9000.000
  2900  101.03   16.590  -76.30   17.0    0.9473    0.0938   31.54  167.00   10.90   20.88    0.3000 9000.00000 9000.00000 9000.000
  2902  100.88   16.599  -76.33   17.0    0.9473    0.0939   31.56  167.00   10.90   20.87    0.3000 9000.00000 9000.00000 9000.000
  2904  100.72   16.608  -76.36   17.0    0.9473    0.0941   31.57  167.00   10.90   20.87    0.3000 9000.00000 9000.00000 9000.000
  2906  100.57   16.616  -76.39   17.0    0.9473    0.0942   31.58  168.00   10.90   20.86    0.3000 9000.00000 9000.00000 9000.000
  2908  100.42   16.625  -76.48   17.0    0.9472    0.0943   31.59  168.00   10.90   20.83    0.3000 9000.00000 9000.00000 9000.000
  2910  100.25   16.635  -76.59   17.0    0.9472    0.0945   31.60  168.00   10.90   20.83    0.3000 9000.00000 9000.00000 9000.000
  2912  100.08   16.644  -76.66   17.0    0.9851    0.0984   31.62  168.00   10.90   20.82    0.3100 9000.00000 9000.00000 9000.000
  2914   99.93   16.653  -76.65   17.0    0.9850    0.0986   31.63  168.00   10.90   20.81    0.3100 9000.00000 9000.00000 9000.000
  2916   99.79   16.661  -76.67   17.0    0.9850    0.0987   31.64  168.00   10.80   20.79    0.3100 9000.00000 9000.00000 9000.000
  2918   99.63   16.670  -76.72   17.0    0.9850    0.0989   31.65  168.00   10.80   20.78    0.3100 9000.00000 9000.00000 9000.000
  2920   99.48   16.679  -76.75   17.0    0.9849    0.0990   31.66  168.00   10.70   20.76    0.3100 9000.00000 9000.00000 9000.000
  2922   99.32   16.688  -76.76   17.0    0.9849    0.0992   31.67  168.00   10.70   20.75    0.3100 9000.00000 9000.00000 9000.000
  2924   99.17   16.697  -76.80   17.0    0.9849    0.0993   31.69  168.00   10.60   20.74    0.3100 9000.00000 9000.00000 9000.000
  2926   99.02   16.706  -76.89   17.0    0.9848    0.0995   31.70  168.00   10.60   20.72    0.3100 9000.00000 9000.00000 9000.000
  2928   98.87   16.714  -76.91   17.0    0.9848    0.0996   31.71  168.00   10.50   20.72    0.3100 9000.00000 9000.00000 9000.000
  2930   98.71   16.724  -76.93   18.0    0.9848    0.0998   31.72  167.00   10.40   20.71    0.3100 9000.00000 9000.00000 9000.000
  2932   98.57   16.732  -76.99   18.0    0.9848    0.0999   31.73  167.00   10.40   20.69    0.3100 9000.00000 9000.00000 9000.000
  2934   98.42   16.740  -77.07   18.0    0.9847    0.1000   31.75  167.00   10.30   20.68    0.3100 9000.00000 9000.00000 9000.000
  2936   98.27   16.749  -77.18   18.0    0.9848    0.1000   31.76  167.00   10.30   20.68    0.3100 9000.00000 9000.00000 9000.000
  2938   98.12   16.758  -77.22   18.0    0.9847    0.1000   31.77  167.00   10.20   20.67    0.3100 9000.00000 9000.00000 9000.000
  2940   97.96   16.767  -77.25   18.0    1.0226    0.1040   31.78  167.00   10.10   20.65    0.3200 9000.00000 9000.00000 9000.000
  2942   97.81   16.776  -77.30   18.0    1.0225    0.1050   31.79  167.00   10.10   20.62    0.3200 9000.00000 9000.00000 9000.000
  2944   97.66   16.785  -77.35   18.0    1.0224    0.1050   31.81  167.00   10.00   20.60    0.3200 9000.00000 9000.00000 9000.000
  2946   97.51   16.794  -77.40   18.0    0.9845    0.1010   31.82  167.00    9.90   20.59    0.3100 9000.00000 9000.00000 9000.000
  2948   97.36   16.803  -77.51   18.0    0.9845    0.1010   31.83  166.00    9.80   20.58    0.3100 9000.00000 9000.00000 9000.000
  2950   97.19   16.813  -77.65   18.0    0.9845    0.1010   31.84  166.00    9.80   20.56    0.3100 9000.00000 9000.00000 9000.000
  2952   97.04   16.821  -77.71   18.0    0.9845    0.1010   31.86  166.00    9.70   20.56    0.3100 9000.00000 9000.00000 9000.000
  2954   96.91   16.829  -77.72   18.0    1.0223    0.1050   31.87  166.00    9.60   20.55    0.3200 9000.00000 9000.00000 9000.000
  2956   96.76   16.838  -77.65   18.0    1.0223    0.1060   31.88  166.00    9.60   20.54    0.3200 9000.00000 9000.00000 9000.000
  2958   96.60   16.847  -77.69   18.0    1.0223    0.1060   31.89  166.00    9.50   20.54    0.3200 9000.00000 9000.00000 9000.000
  2960   96.44   16.857  -77.73   18.0    1.0223    0.1060   31.91  166.00    9.50   20.53    0.3200 9000.00000 9000.00000 9000.000
  2962   96.28   16.866  -77.77   18.0    1.0223    0.1060   31.92  166.00    9.40   20.52    0.3200 9000.00000 9000.00000 9000.000
  2964   96.14   16.875  -77.78   18.0    1.0223    0.1060   31.93  166.00    9.40   20.51    0.3200 9000.00000 9000.00000 9000.000
  2966   96.00   16.883  -77.85   18.0    1.0222    0.1060   31.94  166.00    9.30   20.50    0.3200 9000.00000 9000.00000 9000.000
  2968   95.86   16.891  -77.97   18.0    1.0222    0.1070   31.95  165.00    9.30   20.48    0.3200 9000.00000 9000.00000 9000.000
  2970   95.72   16.900  -78.10   18.0    1.0222    0.1070   31.97  165.00    9.30   20.48    0.3200 9000.00000 9000.00000 9000.000
  2972   95.54   16.910  -78.21   19.0    1.0222    0.1070   31.98  165.00    9.20   20.48    0.3200 9000.00000 9000.00000 9000.000
  2974   95.39   16.920  -78.31   19.0    1.0221    0.1070   31.99  165.00    9.10   20.45    0.3200 9000.00000 9000.00000 9000.000
