36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:20 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200115
Launch Time (UT)                  : 07:41:05
Burst Pressure (hPa)              : 6.95
Integrated O3 to end of data (DU) : 203.76
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2643160
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33320
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  4184   61.68   19.411  -75.96   11.0    3.2272    0.5230   30.58  329.00    5.00   18.88    0.9000   -1.33560   36.59450 9000.000
  4186   61.58   19.420  -75.92   11.0    3.2271    0.5240   30.63  328.00    5.20   18.86    0.9000   -1.33570   36.59460 9000.000
  4188   61.49   19.429  -75.81   11.0    3.2271    0.5250   30.66  328.00    5.40   18.85    0.9000   -1.33580   36.59470 9000.000
  4190   61.40   19.437  -75.71   10.0    3.2269    0.5260   30.70  328.00    5.50   18.83    0.9000   -1.33590   36.59470 9000.000
  4192   61.30   19.447  -75.63   10.0    3.2270    0.5260   30.74  329.00    5.70   18.83    0.9000   -1.33590   36.59470 9000.000
  4194   61.21   19.455  -75.65   10.0    3.2647    0.5330   30.78  329.00    5.70   18.80    0.9100   -1.33600   36.59480 9000.000
  4196   61.13   19.463  -75.69   10.0    3.2646    0.5340   30.81  330.00    5.70   18.79    0.9100   -1.33620   36.59490 9000.000
  4198   61.04   19.471  -75.67   10.0    3.2646    0.5350   30.85  330.00    5.70   18.78    0.9100   -1.33630   36.59500 9000.000
  4200   60.94   19.481  -75.60   10.0    3.2644    0.5360   30.89  331.00    5.70   18.76    0.9100   -1.33630   36.59500 9000.000
  4202   60.85   19.489  -75.55   10.0    3.2645    0.5360   30.93  332.00    5.60   18.76    0.9100   -1.33650   36.59500 9000.000
  4204   60.76   19.498  -75.58   10.0    3.2643    0.5370   30.97  333.00    5.50   18.74    0.9100   -1.33660   36.59520 9000.000
  4206   60.65   19.508  -75.62   10.0    3.2642    0.5380   31.02  334.00    5.40   18.72    0.9100   -1.33660   36.59520 9000.000
  4208   60.57   19.516  -75.51   10.0    3.3021    0.5450   31.05  335.00    5.20   18.71    0.9200   -1.33670   36.59520 9000.000
  4210   60.48   19.524  -75.32   10.0    3.3021    0.5460   31.09  336.00    5.10   18.70    0.9200   -1.33680   36.59520 9000.000
  4212   60.39   19.533  -75.18   10.0    3.3020    0.5470   31.13  337.00    4.90   18.70    0.9200   -1.33690   36.59530 9000.000
  4214   60.30   19.542  -75.03   10.0    3.3021    0.5480   31.17  338.00    4.80   18.70    0.9200   -1.33700   36.59540 9000.000
  4216   60.22   19.549  -74.80   10.0    3.3399    0.5550   31.20  339.00    4.60   18.68    0.9300   -1.33700   36.59530 9000.000
  4218   60.12   19.559  -74.39   10.0    3.3398    0.5560   31.25  339.00    4.50   18.67    0.9300   -1.33710   36.59530 9000.000
  4220   60.02   19.569  -74.02   10.0    3.3397    0.5560   31.29  340.00    4.40   18.65    0.9300   -1.33720   36.59540 9000.000
  4222   59.92   19.579  -73.97   10.0    3.3776    0.5640   31.33  340.00    4.30   18.64    0.9400   -1.33720   36.59540 9000.000
  4224   59.84   19.586  -73.98   10.0    3.4156    0.5710   31.37  340.00    4.20   18.64    0.9500   -1.33730   36.59540 9000.000
  4226   59.75   19.595  -73.96   10.0    3.4535    0.5780   31.41  340.00    4.10   18.63    0.9600   -1.33740   36.59540 9000.000
  4228   59.65   19.605  -73.91   10.0    3.5294    0.5920   31.46  339.00    4.00   18.62    0.9800   -1.33740   36.59550 9000.000
  4230   59.56   19.614  -73.88   10.0    3.5293    0.5930   31.50  339.00    4.00   18.61    0.9800   -1.33750   36.59550 9000.000
  4232   59.48   19.621  -73.93    9.0    3.5672    0.6000   31.54  339.00    4.00   18.60    0.9900   -1.33760   36.59550 9000.000
  4234   59.39   19.630  -73.88    9.0    3.5672    0.6010   31.58  339.00    4.00   18.59    0.9900   -1.33770   36.59550 9000.000
  4236   59.29   19.640  -73.82    9.0    3.6050    0.6080   31.63  339.00    4.00   18.57    1.0000   -1.33770   36.59560 9000.000
  4238   59.20   19.649  -73.85    9.0    3.6429    0.6150   31.67  339.00    4.10   18.56    1.0100   -1.33770   36.59560 9000.000
  4240   59.12   19.657  -73.92    9.0    3.6428    0.6160   31.71  340.00    4.10   18.55    1.0100   -1.33790   36.59560 9000.000
  4242   59.03   19.666  -73.81    9.0    3.6807    0.6240   31.75  340.00    4.20   18.54    1.0200   -1.33800   36.59570 9000.000
  4244   58.95   19.674  -73.59    9.0    3.6807    0.6240   31.79  340.00    4.20   18.53    1.0200   -1.33790   36.59570 9000.000
  4246   58.87   19.682  -73.65    9.0    3.6806    0.6250   31.83  341.00    4.30   18.52    1.0200   -1.33800   36.59570 9000.000
  4248   58.78   19.691  -73.75    9.0    3.6804    0.6260   31.88  341.00    4.40   18.50    1.0200   -1.33820   36.59570 9000.000
  4250   58.68   19.700  -73.78    9.0    3.7185    0.6340   31.93  341.00    4.40   18.51    1.0300   -1.33820   36.59580 9000.000
  4252   58.59   19.709  -73.55    9.0    3.7184    0.6350   31.97  341.00    4.50   18.50    1.0300   -1.33820   36.59580 9000.000
  4254   58.50   19.718  -73.22    9.0    3.7563    0.6420   32.02  341.00    4.50   18.49    1.0400   -1.33830   36.59570 9000.000
  4256   58.41   19.727  -73.16    8.0    3.7942    0.6500   32.06  340.00    4.60   18.48    1.0500   -1.33850   36.59580 9000.000
  4258   58.32   19.736  -73.16    8.0    3.7942    0.6510   32.11  339.00    4.60   18.47    1.0500   -1.33860   36.59590 9000.000
  4260   58.22   19.747  -73.12    8.0    3.8699    0.6650   32.16  338.00    4.60   18.45    1.0700   -1.33860   36.59580 9000.000
  4262   58.13   19.756  -73.16    8.0    3.8697    0.6660   32.21  337.00    4.60   18.43    1.0700   -1.33870   36.59590 9000.000
  4264   58.06   19.763  -73.25    8.0    3.9076    0.6730   32.24  335.00    4.60   18.42    1.0800   -1.33880   36.59600 9000.000
  4266   57.96   19.773  -73.29    8.0    3.9074    0.6740   32.30  333.00    4.60   18.40    1.0800   -1.33890   36.59600 9000.000
  4268   57.87   19.782  -73.10    8.0    3.9454    0.6820   32.35  332.00    4.60   18.40    1.0900   -1.33890   36.59600 9000.000
  4270   57.78   19.791  -72.98    8.0    3.9454    0.6830   32.39  330.00    4.50   18.39    1.0900   -1.33900   36.59600 9000.000
  4272   57.70   19.799  -73.06    8.0    3.9453    0.6840   32.44  328.00    4.50   18.38    1.0900   -1.33910   36.59610 9000.000
  4274   57.61   19.808  -73.18    8.0    3.9454    0.6850   32.49  326.00    4.40   18.38    1.0900   -1.33920   36.59620 9000.000
  4276   57.52   19.817  -73.19    8.0    3.9454    0.6860   32.54  324.00    4.30   18.37    1.0900   -1.33920   36.59620 9000.000
  4278   57.44   19.825  -73.19    8.0    3.9450    0.6870   32.58  322.00    4.20   18.34    1.0900   -1.33920   36.59620 9000.000
  4280   57.35   19.835  -73.21    8.0    3.9450    0.6880   32.63  321.00    4.10   18.33    1.0900   -1.33930   36.59630 9000.000
  4282   57.27   19.843  -73.04    8.0    3.9449    0.6890   32.67  319.00    4.00   18.32    1.0900   -1.33930   36.59640 9000.000
  4284   57.19   19.851  -72.91    8.0    3.9449    0.6900   32.71  318.00    3.90   18.31    1.0900   -1.33940   36.59640 9000.000
  4286   57.11   19.859  -72.77    8.0    3.9448    0.6910   32.76  318.00    3.80   18.30    1.0900   -1.33950   36.59640 9000.000
  4288   57.04   19.866  -72.48    8.0    3.9446    0.6920   32.80  317.00    3.60   18.29    1.0900   -1.33950   36.59650 9000.000
  4290   56.95   19.876  -72.46    8.0    3.9447    0.6930   32.85  317.00    3.50   18.29    1.0900   -1.33950   36.59660 9000.000
  4292   56.86   19.885  -72.55    8.0    3.9447    0.6940   32.89  317.00    3.30   18.28    1.0900   -1.33960   36.59660 9000.000
  4294   56.78   19.893  -72.60    7.0    3.9446    0.6950   32.94  317.00    3.20   18.27    1.0900   -1.33970   36.59660 9000.000
  4296   56.70   19.902  -72.64    7.0    3.9446    0.6960   32.98  317.00    3.00   18.26    1.0900   -1.33970   36.59670 9000.000
  4298   56.62   19.910  -72.68    7.0    3.9445    0.6970   33.03  318.00    2.90   18.25    1.0900   -1.33960   36.59670 9000.000
  4300   56.54   19.918  -72.70    7.0    3.9445    0.6980   33.07  318.00    2.70   18.24    1.0900   -1.33970   36.59670 9000.000
  4302   56.45   19.927  -72.53    7.0    3.9444    0.6990   33.12  317.00    2.60   18.23    1.0900   -1.33980   36.59680 9000.000
  4304   56.37   19.936  -72.37    7.0    3.9444    0.7000   33.16  317.00    2.50   18.22    1.0900   -1.33980   36.59680 9000.000
  4306   56.30   19.943  -72.25    7.0    3.9444    0.7010   33.20  315.00    2.30   18.22    1.0900   -1.33980   36.59680 9000.000
  4308   56.22   19.951  -72.00    7.0    3.9442    0.7020   33.25  313.00    2.20   18.20    1.0900   -1.33990   36.59680 9000.000
  4310   56.14   19.960  -71.74    7.0    3.9441    0.7030   33.29  310.00    2.10   18.18    1.0900   -1.33990   36.59690 9000.000
  4312   56.06   19.968  -71.68    7.0    3.9441    0.7040   33.34  307.00    2.00   18.18    1.0900   -1.33990   36.59690 9000.000
  4314   55.98   19.977  -71.63    7.0    3.9820    0.7110   33.38  302.00    1.90   18.17    1.1000   -1.34000   36.59690 9000.000
  4316   55.91   19.984  -71.47    7.0    3.9818    0.7120   33.42  297.00    1.80   18.15    1.1000   -1.34000   36.59690 9000.000
  4318   55.83   19.993  -71.32    7.0    4.0197    0.7200   33.47  290.00    1.70   18.14    1.1100   -1.34000   36.59700 9000.000
  4320   55.74   20.002  -71.37    7.0    4.0196    0.7210   33.52  283.00    1.60   18.13    1.1100   -1.34000   36.59700 9000.000
  4322   55.66   20.010  -71.43    7.0    4.0575    0.7290   33.56  275.00    1.60   18.12    1.1200   -1.34000   36.59700 9000.000
  4324   55.58   20.019  -71.39    6.0    4.0575    0.7300   33.61  267.00    1.60   18.11    1.1200   -1.34000   36.59710 9000.000
  4326   55.50   20.028  -71.38    6.0    4.0574    0.7310   33.65  258.00    1.60   18.10    1.1200   -1.34000   36.59710 9000.000
  4328   55.41   20.037  -71.37    6.0    4.0953    0.7390   33.71  250.00    1.60   18.10    1.1300   -1.33990   36.59710 9000.000
  4330   55.32   20.047  -71.31    6.0    4.1332    0.7470   33.76  242.00    1.70   18.09    1.1400   -1.33990   36.59710 9000.000
  4332   55.24   20.055  -71.14    6.0    4.1331    0.7480   33.81  235.00    1.80   18.08    1.1400   -1.33990   36.59720 9000.000
  4334   55.17   20.063  -71.02    6.0    4.1330    0.7490   33.85  229.00    2.00   18.07    1.1400   -1.33990   36.59720 9000.000
  4336   55.08   20.072  -71.02    6.0    4.1708    0.7570   33.90  225.00    2.10   18.05    1.1500   -1.33990   36.59720 9000.000
  4338   54.99   20.082  -70.82    6.0    4.2086    0.7650   33.96  221.00    2.30   18.04    1.1600   -1.33980   36.59720 9000.000
  4340   54.90   20.092  -70.48    6.0    4.2086    0.7670   34.01  219.00    2.40   18.03    1.1600   -1.33980   36.59730 9000.000
  4342   54.82   20.101  -70.44    6.0    4.2465    0.7750   34.06  216.00    2.60   18.02    1.1700   -1.33980   36.59730 9000.000
  4344   54.73   20.110  -70.47    6.0    4.2843    0.7830   34.11  215.00    2.80   18.01    1.1800   -1.33970   36.59730 9000.000
  4346   54.64   20.120  -70.38    6.0    4.3222    0.7910   34.17  214.00    2.90   18.00    1.1900   -1.33970   36.59730 9000.000
  4348   54.55   20.130  -70.31    6.0    4.3601    0.7990   34.23  214.00    3.00   17.99    1.2000   -1.33960   36.59740 9000.000
  4350   54.48   20.137  -70.33    6.0    4.3978    0.8070   34.27  214.00    3.00   17.97    1.2100   -1.33950   36.59740 9000.000
  4352   54.39   20.147  -70.33    6.0    4.4358    0.8160   34.33  214.00    3.10   17.97    1.2200   -1.33950   36.59740 9000.000
  4354   54.30   20.157  -70.18    5.0    4.4735    0.8240   34.39  214.00    3.10   17.95    1.2300   -1.33950   36.59750 9000.000
  4356   54.21   20.167  -70.12    5.0    4.5114    0.8320   34.45  215.00    3.10   17.94    1.2400   -1.33940   36.59760 9000.000
  4358   54.12   20.177  -70.22    5.0    4.5872    0.8480   34.51  216.00    3.00   17.93    1.2600   -1.33930   36.59760 9000.000
  4360   54.03   20.187  -70.19    5.0    4.6250    0.8560   34.57  216.00    3.00   17.92    1.2700   -1.33930   36.59760 9000.000
  4362   53.95   20.195  -70.01    5.0    4.6629    0.8640   34.62  217.00    3.00   17.91    1.2800   -1.33930   36.59760 9000.000
  4364   53.87   20.204  -69.99    5.0    4.7007    0.8730   34.68  217.00    2.90   17.90    1.2900   -1.33910   36.59770 9000.000
  4366   53.78   20.214  -70.06    5.0    4.7007    0.8740   34.74  218.00    2.90   17.90    1.2900   -1.33910   36.59770 9000.000
  4368   53.69   20.224  -70.13    5.0    4.7386    0.8830   34.80  218.00    2.90   17.89    1.3000   -1.33910   36.59770 9000.000
  4370   53.60   20.234  -70.07    5.0    4.7385    0.8840   34.86  218.00    2.90   17.88    1.3000   -1.33910   36.59770 9000.000
  4372   53.53   20.242  -70.00    5.0    4.7386    0.8850   34.91  217.00    2.90   17.88    1.3000   -1.33900   36.59770 9000.000
  4374   53.45   20.251  -69.95    5.0    4.7765    0.8940   34.97  217.00    3.00   17.87    1.3100   -1.33900   36.59770 9000.000
  4376   53.38   20.259  -69.95    5.0    4.7762    0.8950   35.02  216.00    3.00   17.85    1.3100   -1.33900   36.59780 9000.000
  4378   53.31   20.266  -69.84    5.0    4.8141    0.9030   35.07  215.00    3.10   17.84    1.3200   -1.33890   36.59780 9000.000
  4380   53.24   20.274  -69.67    5.0    4.8519    0.9110   35.12  214.00    3.20   17.83    1.3300   -1.33880   36.59780 9000.000
  4382   53.15   20.284  -69.50    5.0    4.8896    0.9200   35.18  213.00    3.30   17.81    1.3400   -1.33870   36.59790 9000.000
  4384   53.08   20.292  -69.44    4.0    4.8893    0.9210   35.23  213.00    3.40   17.79    1.3400   -1.33870   36.59800 9000.000
  4386   53.00   20.301  -69.45    4.0    4.9274    0.9300   35.29  212.00    3.40   17.79    1.3500   -1.33860   36.59800 9000.000
  4388   52.91   20.311  -69.43    4.0    4.9652    0.9380   35.36  211.00    3.40   17.78    1.3600   -1.33850   36.59800 9000.000
  4390   52.83   20.320  -69.37    4.0    5.0410    0.9540   35.42  211.00    3.40   17.77    1.3800   -1.33850   36.59800 9000.000
  4392   52.75   20.329  -69.41    4.0    5.0407    0.9560   35.48  212.00    3.40   17.75    1.3800   -1.33840   36.59810 9000.000
  4394   52.68   20.337  -69.42    4.0    5.1165    0.9710   35.53  212.00    3.30   17.74    1.4000   -1.33830   36.59810 9000.000
  4396   52.60   20.346  -69.28    4.0    5.1543    0.9800   35.59  213.00    3.20   17.73    1.4100   -1.33830   36.59810 9000.000
  4398   52.52   20.355  -69.16    4.0    5.1921    0.9890   35.65  214.00    3.10   17.72    1.4200   -1.33830   36.59810 9000.000
  4400   52.45   20.363  -69.16    4.0    5.2300    0.9970   35.71  216.00    3.00   17.71    1.4300   -1.33820   36.59820 9000.000
  4402   52.37   20.372  -69.22    4.0    5.2299    0.9990   35.77  219.00    2.80   17.70    1.4300   -1.33820   36.59830 9000.000
  4404   52.29   20.382  -69.22    4.0    5.2678    1.0100   35.84  222.00    2.70   17.70    1.4400   -1.33810   36.59820 9000.000
  4406   52.21   20.391  -69.16    4.0    5.3056    1.0200   35.90  225.00    2.60   17.69    1.4500   -1.33810   36.59820 9000.000
  4408   52.14   20.399  -69.21    4.0    5.3055    1.0200   35.96  229.00    2.60   17.68    1.4500   -1.33800   36.59830 9000.000
  4410   52.07   20.407  -69.27    4.0    5.3054    1.0200   36.01  232.00    2.50   17.67    1.4500   -1.33800   36.59830 9000.000
  4412   51.99   20.416  -69.26    4.0    5.3052    1.0200   36.08  235.00    2.50   17.65    1.4500   -1.33800   36.59830 9000.000
  4414   51.93   20.423  -69.24    4.0    5.3053    1.0200   36.13  238.00    2.50   17.65    1.4500   -1.33800   36.59840 9000.000
  4416   51.85   20.432  -69.19    4.0    5.3052    1.0200   36.19  240.00    2.50   17.64    1.4500   -1.33800   36.59840 9000.000
  4418   51.78   20.440  -69.14    4.0    5.3054    1.0200   36.25  241.00    2.50   17.64    1.4500   -1.33790   36.59850 9000.000
  4420   51.70   20.449  -69.10    4.0    5.3055    1.0300   36.31  242.00    2.60   17.64    1.4500   -1.33790   36.59850 9000.000
  4422   51.64   20.456  -69.01    4.0    5.3050    1.0300   36.36  242.00    2.60   17.61    1.4500   -1.33790   36.59860 9000.000
  4424   51.57   20.464  -68.98    4.0    5.3427    1.0400   36.42  241.00    2.60   17.59    1.4600   -1.33780   36.59870 9000.000
  4426   51.49   20.474  -69.00    4.0    5.3045    1.0300   36.48  240.00    2.60   17.57    1.4500   -1.33770   36.59860 9000.000
  4428   51.41   20.483  -69.02    4.0    5.3426    1.0400   36.55  239.00    2.70   17.57    1.4600   -1.33770   36.59870 9000.000
  4430   51.33   20.492  -69.04    4.0    5.3423    1.0400   36.61  237.00    2.70   17.55    1.4600   -1.33770   36.59880 9000.000
  4432   51.26   20.500  -69.05    3.0    5.3424    1.0400   36.67  236.00    2.60   17.55    1.4600   -1.33760   36.59880 9000.000
  4434   51.19   20.509  -69.06    3.0    5.3422    1.0400   36.73  235.00    2.60   17.53    1.4600   -1.33760   36.59880 9000.000
  4436   51.13   20.516  -69.08    3.0    5.3423    1.0400   36.78  234.00    2.60   17.53    1.4600   -1.33760   36.59890 9000.000
  4438   51.06   20.524  -69.10    3.0    5.3801    1.0500   36.84  234.00    2.50   17.52    1.4700   -1.33750   36.59900 9000.000
  4440   50.99   20.532  -69.14    3.0    5.4177    1.0600   36.89  233.00    2.40   17.50    1.4800   -1.33750   36.59900 9000.000
  4442   50.92   20.540  -69.20    3.0    5.4178    1.0600   36.95  233.00    2.40   17.50    1.4800   -1.33750   36.59900 9000.000
  4444   50.85   20.548  -69.25    3.0    5.4176    1.0700   37.01  233.00    2.30   17.48    1.4800   -1.33750   36.59900 9000.000
  4446   50.79   20.555  -69.15    3.0    5.4554    1.0700   37.06  233.00    2.20   17.48    1.4900   -1.33740   36.59910 9000.000
  4448   50.72   20.564  -68.86    3.0    5.4932    1.0800   37.12  233.00    2.10   17.47    1.5000   -1.33740   36.59910 9000.000
  4450   50.64   20.573  -68.74    3.0    5.5310    1.0900   37.19  233.00    2.00   17.46    1.5100   -1.33740   36.59910 9000.000
  4452   50.57   20.581  -68.65    3.0    5.5309    1.0900   37.25  233.00    1.90   17.45    1.5100   -1.33740   36.59920 9000.000
  4454   50.51   20.588  -68.66    3.0    5.5687    1.1000   37.30  232.00    1.80   17.44    1.5200   -1.33740   36.59920 9000.000
  4456   50.44   20.597  -68.69    3.0    5.6065    1.1100   37.36  231.00    1.70   17.43    1.5300   -1.33730   36.59920 9000.000
  4458   50.37   20.605  -68.64    3.0    5.6065    1.1100   37.43  230.00    1.60   17.42    1.5300   -1.33730   36.59920 9000.000
  4460   50.29   20.615  -68.48    3.0    5.6062    1.1100   37.50  229.00    1.40   17.40    1.5300   -1.33730   36.59930 9000.000
  4462   50.22   20.623  -68.46    3.0    5.6062    1.1200   37.56  226.00    1.20   17.39    1.5300   -1.33730   36.59930 9000.000
  4464   50.15   20.631  -68.50    3.0    5.6061    1.1200   37.62  224.00    1.00   17.38    1.5300   -1.33730   36.59930 9000.000
  4466   50.09   20.639  -68.52    3.0    5.6439    1.1300   37.67  222.00    0.80   17.37    1.5400   -1.33730   36.59930 9000.000
  4468   50.01   20.648  -68.32    3.0    5.6438    1.1300   37.74  220.00    0.60   17.36    1.5400   -1.33720   36.59940 9000.000
  4470   49.95   20.655  -68.11    3.0    5.6437    1.1300   37.80    0.00    0.30   17.35    1.5400   -1.33720   36.59930 9000.000
  4472   49.88   20.664  -67.99    3.0    5.6815    1.1400   37.86    0.00    0.10   17.34    1.5500   -1.33720   36.59930 9000.000
  4474   49.82   20.671  -67.99    3.0    5.6815    1.1400   37.91    0.00    0.30   17.33    1.5500   -1.33720   36.59930 9000.000
  4476   49.75   20.679  -67.93    3.0    5.7193    1.1500   37.98   43.00    0.60   17.32    1.5600   -1.33720   36.59940 9000.000
  4478   49.68   20.688  -67.89    3.0    5.7190    1.1500   38.04   40.00    0.90   17.30    1.5600   -1.33720   36.59930 9000.000
  4480   49.62   20.695  -67.89    3.0    5.7570    1.1600   38.10   38.00    1.30   17.30    1.5700   -1.33720   36.59930 9000.000
  4482   49.56   20.702  -67.85    3.0    5.7569    1.1600   38.15   35.00    1.60   17.29    1.5700   -1.33720   36.59930 9000.000
  4484   49.48   20.712  -67.87    3.0    5.7947    1.1700   38.22   33.00    2.00   17.28    1.5800   -1.33720   36.59930 9000.000
  4486   49.42   20.719  -67.90    3.0    5.8702    1.1900   38.28   31.00    2.30   17.26    1.6000   -1.33720   36.59920 9000.000
  4488   49.37   20.726  -67.91    3.0    5.8701    1.1900   38.33   30.00    2.60   17.26    1.6000   -1.33740   36.59920 9000.000
  4490   49.30   20.734  -67.82    3.0    5.9079    1.2000   38.39   29.00    2.90   17.25    1.6100   -1.33740   36.59920 9000.000
  4492   49.23   20.743  -67.82    3.0    5.9459    1.2100   38.46   28.00    3.10   17.25    1.6200   -1.33740   36.59910 9000.000
  4494   49.17   20.750  -67.87    3.0    5.9456    1.2100   38.52   27.00    3.30   17.23    1.6200   -1.33750   36.59910 9000.000
  4496   49.11   20.757  -67.93    3.0    6.0212    1.2300   38.57   27.00    3.50   17.22    1.6400   -1.33760   36.59910 9000.000
  4498   49.04   20.766  -67.99    3.0    6.0590    1.2400   38.64   27.00    3.60   17.21    1.6500   -1.33770   36.59910 9000.000
  4500   48.98   20.773  -68.02    3.0    6.0589    1.2400   38.70   27.00    3.70   17.20    1.6500   -1.33780   36.59900 9000.000
  4502   48.91   20.782  -67.81    2.0    6.0967    1.2500   38.77   27.00    3.80   17.19    1.6600   -1.33780   36.59890 9000.000
  4504   48.85   20.789  -67.47    2.0    6.1345    1.2600   38.83   27.00    3.80   17.18    1.6700   -1.33790   36.59900 9000.000
  4506   48.79   20.796  -67.19    2.0    6.1342    1.2600   38.89   28.00    3.80   17.16    1.6700   -1.33790   36.59900 9000.000
  4508   48.71   20.806  -66.82    2.0    6.2101    1.2700   38.97   28.00    3.90   17.16    1.6900   -1.33800   36.59890 9000.000
  4510   48.63   20.816  -66.70    2.0    6.2479    1.2800   39.05   29.00    3.90   17.15    1.7000   -1.33800   36.59880 9000.000
  4512   48.57   20.824  -66.73    2.0    6.2857    1.2900   39.11   30.00    4.00   17.14    1.7100   -1.33810   36.59890 9000.000
  4514   48.52   20.830  -66.76    2.0    6.2856    1.3000   39.16   30.00    4.00   17.13    1.7100   -1.33810   36.59890 9000.000
  4516   48.45   20.839  -66.78    2.0    6.3234    1.3100   39.23   30.00    4.10   17.12    1.7200   -1.33820   36.59870 9000.000
  4518   48.37   20.849  -66.69    2.0    6.3990    1.3200   39.32   31.00    4.20   17.11    1.7400   -1.33820   36.59860 9000.000
  4520   48.29   20.859  -66.66    2.0    6.4368    1.3300   39.40   31.00    4.30   17.10    1.7500   -1.33830   36.59860 9000.000
  4522   48.22   20.868  -66.73    2.0    6.4744    1.3400   39.47   30.00    4.50   17.08    1.7600   -1.33840   36.59870 9000.000
  4524   48.15   20.876  -66.73    2.0    6.5122    1.3500   39.55   30.00    4.60   17.07    1.7700   -1.33840   36.59860 9000.000
  4526   48.08   20.885  -66.57    2.0    6.5124    1.3500   39.62   30.00    4.70   17.07    1.7700   -1.33850   36.59850 9000.000
  4528   48.01   20.894  -66.50    2.0    6.5880    1.3700   39.70   29.00    4.90   17.06    1.7900   -1.33860   36.59850 9000.000
  4530   47.93   20.904  -66.50    2.0    6.5877    1.3700   39.79   29.00    5.00   17.05    1.7900   -1.33870   36.59850 9000.000
  4532   47.86   20.913  -66.58    2.0    6.5877    1.3800   39.86   28.00    5.10   17.04    1.7900   -1.33880   36.59840 9000.000
  4534   47.79   20.922  -66.62    2.0    6.6254    1.3900   39.94   28.00    5.20   17.03    1.8000   -1.33890   36.59830 9000.000
  4536   47.72   20.931  -66.62    2.0    6.6632    1.4000   40.02   28.00    5.30   17.02    1.8100   -1.33900   36.59830 9000.000
  4538   47.65   20.939  -66.62    2.0    6.6632    1.4000   40.09   28.00    5.30   17.01    1.8100   -1.33900   36.59830 9000.000
  4540   47.58   20.948  -66.66    2.0    6.6631    1.4000   40.17   28.00    5.40   17.00    1.8100   -1.33910   36.59830 9000.000
  4542   47.52   20.956  -66.71    2.0    6.7008    1.4100   40.24   29.00    5.40   16.99    1.8200   -1.33920   36.59810 9000.000
  4544   47.47   20.962  -66.78    2.0    6.7384    1.4200   40.29   30.00    5.40   16.97    1.8300   -1.33930   36.59810 9000.000
  4546   47.39   20.972  -66.87    2.0    6.7385    1.4200   40.38   30.00    5.40   16.97    1.8300   -1.33940   36.59810 9000.000
  4548   47.32   20.981  -66.92    2.0    6.7382    1.4200   40.46   32.00    5.40   16.95    1.8300   -1.33940   36.59810 9000.000
  4550   47.26   20.989  -66.95    2.0    6.7762    1.4300   40.53   33.00    5.40   16.95    1.8400   -1.33960   36.59800 9000.000
  4552   47.18   20.999  -67.01    2.0    6.7762    1.4400   40.62   34.00    5.40   16.94    1.8400   -1.33970   36.59790 9000.000
  4554   47.11   21.008  -67.07    2.0    6.7761    1.4400   40.70   35.00    5.40   16.93    1.8400   -1.33970   36.59790 9000.000
  4556   47.05   21.016  -67.13    2.0    6.7758    1.4400   40.77   37.00    5.40   16.91    1.8400   -1.33980   36.59790 9000.000
  4558   46.97   21.026  -67.20    2.0    6.7381    1.4300   40.86   38.00    5.50   16.91    1.8300   -1.33990   36.59770 9000.000
  4560   46.89   21.036  -67.27    2.0    6.7759    1.4500   40.95   39.00    5.50   16.90    1.8400   -1.34000   36.59770 9000.000
  4562   46.81   21.047  -67.33    2.0    6.7759    1.4500   41.04   40.00    5.60   16.89    1.8400   -1.34000   36.59770 9000.000
  4564   46.75   21.054  -67.39    2.0    6.7379    1.4400   41.11   41.00    5.70   16.88    1.8300   -1.34000   36.59760 9000.000
  4566   46.69   21.062  -67.46    2.0    6.7755    1.4500   41.18   42.00    5.80   16.86    1.8400   -1.34020   36.59750 9000.000
  4568   46.62   21.071  -67.47    2.0    6.7375    1.4500   41.26   42.00    5.90   16.86    1.8300   -1.34030   36.59740 9000.000
  4570   46.55   21.080  -67.30    2.0    6.7377    1.4500   41.34   42.00    6.00   16.86    1.8300   -1.34030   36.59740 9000.000
